"iso3c","year","shec"
"LBR",2017,37.4017040427802
"LBR",2018,37.3035157804387
"LBR",2019,37.2055852853597
"LBY",1946,28.73769
"LBY",1947,28.73769
"LBY",1948,28.73769
"LBY",1949,28.73769
"LBY",1950,28.73769
"LBY",1951,28.73769
"LBY",1952,28.73768
"LBY",1953,28.73768
"LBY",1954,28.73768
"LBY",1955,28.73768
"LBY",1956,28.73767
"LBY",1957,28.73767
"LBY",1958,28.73766
"LBY",1959,28.73764
"LBY",1960,28.73762
"LBY",1961,28.7376
"LBY",1962,28.73755
"LBY",1963,28.73749
"LBY",1964,28.73741
"LBY",1965,28.73728
"LBY",1966,28.73709
"LBY",1967,28.73682
"LBY",1968,28.73643
"LBY",1969,28.73586
"LBY",1970,28.73503
"LBY",1971,28.73383
"LBY",1972,28.73207
"LBY",1973,28.72953
"LBY",1974,28.72582
"LBY",1975,28.72044
"LBY",1976,28.71261
"LBY",1977,28.70123
"LBY",1978,28.68469
"LBY",1979,28.66064
"LBY",1980,28.62567
"LBY",1981,28.57483
"LBY",1982,28.50092
"LBY",1983,28.39348
"LBY",1984,28.23727
"LBY",1985,28.01016
"LBY",2009,32.617734501917
"LBY",2010,32.1065927779239
"LBY",2011,34.1511596738965
"LBY",2012,31.8875320390697
"LBY",2013,32.5447142556323
"LBY",2014,33.6400179499033
"LBY",2015,34.4432406590354
"LBY",2016,34.9543823830286
"LBY",2017,34.4432406590354
"LBY",2018,34.9830264156547
"LBY",2019,35.5312715581352
"LKA",1948,72.9934256957732
"LKA",1949,72.4043357366838
"LKA",2009,40.4845565911679
"LKA",2010,36.7934228573338
"LKA",2011,35.8122354090994
"LKA",2012,35.5318961381753
"LKA",2013,35.5318961381753
"LKA",2014,35.0646640199684
"LKA",2015,34.8777711726857
"LKA",2016,34.7376015372236
"LKA",2017,34.2236462071961
"LKA",2018,33.9683799449453
"LKA",2019,33.71501765471
"LSO",1960,53.2
"LSO",1961,54.5
"LSO",1962,55.74
"LSO",1963,56.67
"LSO",1964,57.27
"LSO",1965,57.52
"LSO",1966,57.86
"LSO",2009,28.1521785011605
"LSO",2010,25.8810481130282
"LSO",2011,23.3708513682504
"LSO",2012,24.3271167948324
"LSO",2013,25.5224485780599
"LSO",2014,25.6419817563827
"LSO",2015,25.6419817563827
"LSO",2016,26.4787140046419
"LSO",2017,24.0880504381869
"LSO",2018,24.0695716705726
"LSO",2019,24.0511070786532
"LTU",1991,33.2019979879708
"LTU",1992,34.9397768835426
"LTU",2009,30.666867935086
"LTU",2010,29.8542460436482
"LTU",2011,28.3028769781759
"LTU",2012,27.9335033911587
"LTU",2013,27.1947562171243
"LTU",2014,26.8253826301071
"LTU",2015,27.7857539563518
"LTU",2016,27.5641298041415
"LTU",2017,26.6037584778968
"LTU",2018,26.3534392206115
"LTU",2019,26.1054752595005
"LVA",1991,29.7687593409999
"LVA",1992,33.8526242295122
"LVA",2009,28.6440595803574
"LVA",2010,28.0633664667072
"LVA",2011,26.3212871257567
"LVA",2012,25.6244553893764
"LVA",2013,25.2760395211863
"LVA",2014,24.6953464075361
"LVA",2015,26.0890098802966
"LVA",2016,25.7405940121065
"LVA",2017,24.8114850302662
"LVA",2018,24.6646666251542
"LVA",2019,24.5187169969032
"MAR",1950,59.42
"MAR",1951,58.47
"MAR",1952,57.02
"MAR",1953,56.06
"MAR",1954,54.75
"MAR",1955,53.58
"MAR",2009,33.045598085734
"MAR",2010,32.7739992023892
"MAR",2011,32.5412001595222
"MAR",2012,33.0843979262118
"MAR",2013,32.8903987238227
"MAR",2014,32.58
"MAR",2015,33.0067982452562
"MAR",2016,32.9679984047783
"MAR",2017,32.5412001595222
"MAR",2018,32.4349696054632
"MAR",2019,32.3290858404152
"MDA",1991,44.0070721871154
"MDA",2009,44.4198177428575
"MDA",2010,43.6761002414284
"MDA",2011,42.9323827399993
"MDA",2012,42.8604100785706
"MDA",2013,42.5485285457133
"MDA",2014,42.3566014485703
"MDA",2015,43.0523371757136
"MDA",2016,43.1962824985709
"MDA",2017,42.596510319999
"MDA",2018,42.5462200105766
"MDA",2019,42.4959890749198
"MDG",2009,39.2707721449394
"MDG",2010,40.4325606255455
"MDG",2011,39.561219265091
"MDG",2012,39.7354875371819
"MDG",2013,40.0840240813637
"MDG",2014,39.4450404170303
"MDG",2015,40.4325606255455
"MDG",2016,39.9678452333031
"MDG",2017,39.8516663852425
"MDG",2018,39.8792856318156
"MDG",2019,39.9069240199416
"MEX",1946,49.2626854351601
"MEX",1947,48.9464826632702
"MEX",1948,48.6323095045057
"MEX",1949,48.3201529313735
"MEX",2010,28.3596494507537
"MEX",2011,27.9656641223486
"MEX",2012,27.9656641223486
"MEX",2013,27.8868670566675
"MEX",2014,27.6767415481848
"MEX",2015,28.0444611880296
"MEX",2016,28.2545866965123
"MEX",2017,28.0707268765899
"MEX",2018,28.0927287079853
"MEX",2019,28.1147477844128
"MKD",1990,34.48
"MKD",1991,34.47
"MKD",1992,34.65
"MKD",2009,35.3688925416828
"MKD",2010,35.2704814723593
"MKD",2011,35.3654055352895
"MKD",2012,35.2906286204098
"MKD",2013,35.2596330080244
"MKD",2014,35.2588676844537
"MKD",2015,35.2581023774947
"MKD",2016,35.2573370871469
"MKD",2017,35.25657181341
"MKD",2018,35.2558065562837
"MKD",2019,35.2550413157676
"MNG",1946,30.54
"MNG",1947,30.08
"MNG",1948,29.62
"MNG",1949,29.16
"MNG",1950,28.7
"MNG",1951,28.24
"MNG",1952,27.78
"MNG",1953,27.32
"MNG",1954,26.86
"MNG",1955,26.4
"MNG",1956,25.94
"MNG",1957,25.48
"MNG",1958,25.02
"MNG",1959,24.56
"MNG",1960,24.1
"MNG",1961,23.64
"MNG",1962,23.18
"MNG",1963,22.72
"MNG",1964,22.26
"MNG",1965,21.8
"MNG",1966,21.34
"MNG",1967,20.88
"MNG",1968,20.42
"MNG",1969,19.96
"MNG",2009,15.5925582166268
"MNG",2010,15.2301552443383
"MNG",2011,14.4328687053034
"MNG",2012,14.4328687053034
"MNG",2013,14.5053492997611
"MNG",2014,14.4691090025323
"MNG",2015,14.795271677592
"MNG",2016,14.8677522720497
"MNG",2017,14.6140701914477
"MNG",2018,14.6517798574884
"MNG",2019,14.6895868283111
"MOZ",1960,49.69
"MOZ",1961,49.86
"MOZ",1962,49.78
"MOZ",1963,49.99
"MOZ",1964,50.22
"MOZ",1965,50.35
"MOZ",1966,50.48
"MOZ",1967,50.31
"MOZ",1968,50.13
"MOZ",1969,49.65
"MOZ",1970,48.92
"MOZ",1971,48.17
"MOZ",1972,47.47
"MOZ",1973,46.74
"MOZ",1974,46.01
"MOZ",2009,38.3794322837147
"MOZ",2010,38.7875942025206
"MOZ",2011,37.0188925543617
"MOZ",2012,35.3182178926705
"MOZ",2013,36.2025687167499
"MOZ",2014,36.2025687167499
"MOZ",2015,38.4474592701824
"MOZ",2016,41.7807816070972
"MOZ",2017,40.2161609183412
"MOZ",2018,41.3124409383534
"MOZ",2019,42.4386052102392
"MRT",1960,44.74
"MRT",2009,30.8384056421056
"MRT",2010,29.8731155157905
"MRT",2011,28.8158929964929
"MRT",2012,28.8618591929841
"MRT",2013,28.8158929964929
"MRT",2014,29.5973183368433
"MRT",2015,30.3787436771936
"MRT",2016,30.470676070176
"MRT",2017,29.8731155157905
"MRT",2018,30.0842726307934
"MRT",2019,30.296922302781
"MUS",1950,33.21
"MUS",1951,33.1
"MUS",1952,32.96
"MUS",1953,33.11
"MUS",1954,32.85
"MUS",1955,32.89
"MUS",1956,32.78
"MUS",1957,32.81
"MUS",1958,32.72
"MUS",1959,32.44
"MUS",1960,32.34
"MUS",1961,31.54
"MUS",1962,31.22
"MUS",1963,31.05
"MUS",1964,30.84
"MUS",1965,31.03
"MUS",1966,30.83
"MUS",1967,31.18
"MUS",2009,24.9765550151129
"MUS",2010,24.1949162613347
"MUS",2011,22.4362290653337
"MUS",2012,22.0454096884446
"MUS",2013,23.7063920402233
"MUS",2014,23.7063920402233
"MUS",2015,24.8788501708906
"MUS",2016,25.6604889246689
"MUS",2017,25.1719647035575
"MUS",2018,25.8625875500156
"MUS",2019,26.5721584572098
"MWI",1954,59.84
"MWI",1955,60.54
"MWI",1956,59.82
"MWI",1957,59.49
"MWI",1958,58.17
"MWI",1959,56.04
"MWI",1960,57.6
"MWI",1961,57.32
"MWI",1962,55.01
"MWI",1963,54.99
"MWI",1964,53.97
"MWI",2009,39.0015307541415
"MWI",2010,38.313061508283
"MWI",2011,38.0032503476466
"MWI",2012,38.9671072918486
"MWI",2013,39.208071527899
"MWI",2014,38.8638369049698
"MWI",2015,39.1736480656061
"MWI",2016,39.4490357639495
"MWI",2017,39.4490357639495
"MWI",2018,39.5469145663967
"MWI",2019,39.6450362204063
"MYS",1955,67.35
"MYS",1956,67.92
"MYS",1957,68.23
"MYS",1958,68.28
"MYS",1959,68.42
"MYS",1960,68.85
"MYS",1961,68.3
"MYS",1962,67.7
"MYS",2009,32.9184865820155
"MYS",2010,30.2346216455039
"MYS",2011,29.4831394632806
"MYS",2012,29.9125578531225
"MYS",2013,29.9125578531225
"MYS",2014,28.3022388912155
"MYS",2015,30.8787492302667
"MYS",2016,30.3419762429643
"MYS",2017,29.9125578531225
"MYS",2018,29.9464517007012
"MYS",2019,29.9803839533173
"DEU",2010,15.9209518876599
"DEU",2011,15.5336473366239
"DEU",2012,15.6744853551824
"DEU",2013,15.6744853551824
"DEU",2014,15.4280188227049
"DEU",2015,15.7801138691014
"DEU",2016,15.9561613922996
"DEU",2017,15.8505328783807
"DEU",2018,15.887414225765
"DEU",2019,15.9243813894305
"BRD",1946,23.98744
"BRD",1947,23.76218
"BRD",1948,23.53691
"BRD",1949,23.31165
"BRD",1950,23.08639
"BRD",1951,22.86112
"BRD",1952,22.63586
"BRD",1953,22.4106
"BRD",1954,22.18533
"BRD",1955,21.96007
"BRD",1956,21.73481
"BRD",1957,21.50954
"BRD",1958,21.28428
"BRD",1959,21.05902
"BRD",1960,20.83375
"BRD",1961,20.60849
"BRD",1962,20.38323
"BRD",1963,20.15796
"BRD",1964,19.9327
"BRD",1965,19.70744
"BRD",1966,19.48217
"BRD",1967,19.25691
"BRD",1968,19.03165
"BRD",1969,18.80638
"KSV",2008,36.3
"KSV",2009,37.1
"KSV",2010,37.4
"KSV",2011,38
"KSV",2012,38.8
"KSV",2013,39.1
"KSV",2014,39.2
"KSV",2015,39.8
"KSV",2016,38.8
"KSV",2017,38.9670156041994
"KSV",2018,39.1347501313897
"KSV",2019,39.3032066761935
"CUB",1946,54.6337851888901
"CUB",1947,54.465487420071
"CUB",1948,54.2989144379027
"CUB",1949,54.1340535947902
"CUB",1950,53.9708923634165
"CUB",1951,53.8094183356551
"CUB",1952,53.934670866265
"CUB",1953,53.5255582329268
"CUB",1954,53.2641660946464
"CUB",1955,52.9778311298501
"CUB",1956,52.5406646074785
"CUB",1957,52.0605305418604
"CUB",1958,51.4658339636147
"CUB",1959,50.9985581505386
"CUB",1960,50.8610418133821
"CUB",1961,51.0332074799682
"CUB",1962,51.3845582311972
"CUB",1963,51.5475
"CUB",1964,51.4425
"CUB",1965,51.205
"CUB",1966,51.3175
"CUB",1967,51.25
"CUB",1968,51.2425
"CUB",1969,51.0925
"CUB",1970,50.68
"CUB",1971,50.22
"CUB",1972,49.4475
"CUB",1973,46.255
"CUB",1974,47.8675
"CUB",1975,46.855
"CUB",1976,45.8575
"CUB",1977,45.045
"CUB",1978,44.3575
"CUB",1979,43.6125
"CUB",1980,42.815
"CUB",1981,42.1025
"CUB",1982,41.56
"CUB",1983,41.2375
"CUB",1984,40.9225
"CUB",1985,40.595
"CUB",1986,40.32
"CUB",1987,40.235
"CUB",1988,40.07
"CUB",1989,39.995
"CUB",1990,39.87
"CUB",1991,39.9725
"CUB",1992,40.005
"CUB",1993,39.985
"CUB",1994,40.125
"CUB",1995,40.205
"CUB",1996,40.1825
"CUB",1997,40.01
"CUB",1998,39.7475
"CUB",1999,39.4225
"CUB",2000,39.2675
"CUB",2001,39.0375
"CUB",2002,38.775
"CUB",2003,38.62
"CUB",2004,38.56
"CUB",2005,38.5225
"CUB",2006,38.1625
"CUB",2007,37.9
"CUB",2008,37.6825
"CUB",2009,39.3690625
"CUB",2010,38.1236025
"CUB",2011,37.1634525
"CUB",2012,37.0799775
"CUB",2013,36.6867225
"CUB",2014,36.14098
"CUB",2015,36.493595
"CUB",2016,36.41523
"CUB",2017,35.933575
"CUB",2018,35.7163892420192
"CUB",2019,35.5015342355879
"DDR",1946,31.0481649649815
"DDR",1947,30.8624383655928
"DDR",1948,30.676679266204
"DDR",1949,30.4908826668152
"DDR",1950,30.3050360674265
"DDR",1951,30.1191269680377
"DDR",1952,29.9331428686489
"DDR",1953,29.7470612692602
"DDR",1954,29.5608496698714
"DDR",1955,29.3744855704826
"DDR",1956,29.1879239710938
"DDR",1957,29.0011073717051
"DDR",1958,28.8139807723163
"DDR",1959,28.6264541729275
"DDR",1960,28.4384150735388
"DDR",1961,28.24974097415
"DDR",1962,28.0602443747612
"DDR",1963,27.8697019242646
"DDR",1964,27.6778278248758
"DDR",1965,27.4842437254871
"DDR",1966,27.2884521260983
"DDR",1967,27.0898105267095
"DDR",1968,26.8874555762129
"DDR",1969,26.6802406257163
"DDR",1970,26.4638473241118
"DDR",1971,26.2405490225073
"DDR",1972,26.0422481675793
"DDR",1973,25.8489456104355
"DDR",1974,25.6456396488603
"DDR",1975,25.4073260273144
"DDR",1976,25.1315021924742
"DDR",1977,24.8606613354769
"DDR",1978,24.6047906897046
"DDR",1979,24.3013715307844
"DDR",1980,24.0628723677257
"DDR",1981,23.8367412829492
"DDR",1982,23.6703914634535
"DDR",1983,23.5836807742264
"DDR",1984,23.4988734583917
"DDR",1985,23.4180797085509
"DDR",1986,23.3281552360563
"DDR",1987,23.208035304979
"DDR",1988,23.048459824271
"DDR",1989,22.921384343563
"DDR",1990,22.8127132942824
"IRQ",1946,37.7417320601936
"IRQ",1947,37.2413511466082
"IRQ",1948,36.74760429683
"IRQ",1949,36.26040355626
"IRQ",1950,35.7796621364037
"IRQ",1951,35.3052943994107
"IRQ",1952,34.8372158428198
"IRQ",1953,34.3753430845055
"IRQ",1954,33.9195938478249
"IRQ",1955,33.4698869469612
"IRQ",1956,33.4806628281418
"IRQ",1957,33.2112657986266
"IRQ",1958,32.683247620777
"IRQ",1959,31.9828153440376
"IRQ",1960,31.31471071084
"IRQ",1961,30.9114936249514
"IRQ",1962,30.551867575375
"IRQ",1963,30.0614684168618
"IRQ",1964,29.6854957286683
"IRQ",1965,29.2277898473892
"IRQ",1966,28.7755328456493
"IRQ",1967,28.279684807597
"IRQ",1968,27.7456946127714
"IRQ",1969,27.1735622611727
"IRQ",1970,26.4488612824809
"IRQ",1971,26.1873150646071
"IRQ",1972,25.9475643648896
"IRQ",1973,25.4299208086811
"IRQ",1974,25.0267037227925
"IRQ",1975,24.2638605873274
"IRQ",1976,23.3375510656913
"IRQ",1977,22.2695706760402
"IRQ",1978,21.3650566725603
"IRQ",1979,20.9019019117422
"IRQ",1980,20.6131112961733
"IRQ",1981,20.3352184396824
"IRQ",1982,20.2098942102846
"IRQ",1983,20.0300811854964
"IRQ",1984,19.8393704016302
"IRQ",1985,19.7848816062398
"IRQ",1986,19.806677124396
"IRQ",1987,19.8502681607082
"IRQ",1988,19.9810412696451
"IRQ",1989,20.117263258121
"IRQ",1990,20.3243206806044
"IRQ",1991,20.4278493918461
"IRQ",1992,20.4441960304632
"IRQ",1993,20.3788094759947
"IRQ",1994,20.4496449100022
"IRQ",1995,20.5041337053926
"IRQ",1996,20.4932359463145
"IRQ",1997,20.4496449100022
"IRQ",1998,20.4278493918461
"IRQ",1999,20.422400512307
"IRQ",2000,20.3897072350728
"IRQ",2001,20.3679117169167
"IRQ",2002,20.3188718010653
"IRQ",2003,20.2044453307456
"IRQ",2004,20.0300811854964
"IRQ",2005,19.8448192811692
"IRQ",2006,19.5614775451393
"IRQ",2007,19.506988749749
"IRQ",2008,19.2617891704923
"IRQ",2009,19.2507715360644
"IRQ",2010,19.2260663162344
"IRQ",2011,19.143515791218
"IRQ",2012,19.1684989039045
"IRQ",2013,19.3505514181832
"IRQ",2014,19.4
"IRQ",2015,19.5488089002111
"IRQ",2016,19.5986770457523
"IRQ",2017,19.5408208428068
"IRQ",2018,19.637433791744
"IRQ",2019,19.7345196029862
"MMR",1946,69.4725146427609
"MMR",1947,69.1649337133591
"MMR",1948,68.8587145603176
"MMR",1949,68.5538511545407
"MMR",1950,68.2503374936258
"MMR",1951,67.9481676017452
"MMR",1952,67.6473355295284
"MMR",1953,67.347835353945
"MMR",1954,67.4687492862602
"MMR",1955,67.5898803031921
"MMR",1956,67.7112287944869
"MMR",1957,67.8327951505903
"MMR",1958,67.9545797626492
"MMR",1959,68.0765830225126
"MMR",1960,68.554245188883
"MMR",1961,68.9918983658948
"MMR",1962,69.3815071873256
"MMR",1963,69.5103283205136
"MMR",1964,69.789659316337
"MMR",1965,69.918760314387
"MMR",1966,70.002396715416
"MMR",1967,70.067832334295
"MMR",1968,70.0782029927567
"MMR",1969,69.8233072619119
"MMR",1970,69.7200145135484
"MMR",1971,69.5251654859159
"MMR",1972,69.5451703986181
"MMR",1973,70.0180685301252
"MMR",1974,70.1577284859939
"MMR",1975,70.2702335751024
"MMR",1976,70.2687096135743
"MMR",1977,69.9423805155729
"MMR",1978,69.3119979155354
"MMR",1979,68.6211167439103
"MMR",1980,68.1133966285694
"MMR",1981,67.7236355057386
"MMR",1982,67.5394090207276
"MMR",1983,67.4175105265346
"MMR",1984,67.0728063627608
"MMR",1985,66.7753732227532
"MMR",1986,66.22055620419
"MMR",1987,66.0767659074475
"MMR",1988,65.5535689734229
"MMR",1989,65.0315205795239
"MMR",1990,64.5565807110734
"MMR",1991,63.83
"MMR",1992,61.85
"MMR",1993,61.55
"MMR",1994,60.53
"MMR",1995,59.12
"MMR",1996,58.63
"MMR",1997,57.67
"MMR",1998,57.77
"MMR",1999,53.59
"MMR",2000,52.6
"MMR",2001,49.77
"MMR",2002,47.66
"MMR",2003,43.64
"MMR",2004,43.91
"MMR",2005,39.86
"MMR",2006,48.41
"MMR",2007,46.38
"MMR",2008,48.89
"MMR",2009,49.3
"MMR",2010,48.6
"MMR",2011,47.56
"MMR",2012,45.49
"MMR",2013,43.93
"MMR",2014,43.3
"MMR",2015,50.99
"MMR",2016,51.7612779241486
"MMR",2017,46.0233931900552
"MMR",2018,45.0155231279132
"MMR",2019,44.0297213136118
"SOM",1960,47.1833333333333
"SOM",1961,46.86
"SOM",1962,46.5333333333333
"SOM",1963,46.25
"SOM",1964,45.7966666666667
"SOM",1965,45.28
"SOM",1966,44.8466666666667
"SOM",1967,44.3
"SOM",1968,43.5566666666667
"SOM",1969,42.8266666666667
"SOM",1970,42.1033333333333
"SOM",1971,41.5466666666667
"SOM",1972,41.0033333333333
"SOM",1973,40.74
"SOM",1974,40.6066666666667
"SOM",1975,40.5
"SOM",1976,40.69
"SOM",1977,40.9933333333333
"SOM",1978,41.21
"SOM",1979,41.4766666666667
"SOM",1980,41.63
"SOM",1981,41.72
"SOM",1982,41.5833333333333
"SOM",1983,41.39
"SOM",1984,41.3033333333333
"SOM",1985,41.1933333333333
"SOM",1986,41.1
"SOM",1987,40.9466666666667
"SOM",1988,40.62
"SOM",1989,40.1833333333333
"SOM",1990,39.7933333333333
"SOM",1991,39.6733333333333
"SOM",1992,39.6966666666667
"SOM",1993,41.6325
"SOM",1994,41.415
"SOM",1995,40.695
"SOM",1996,40.51
"SOM",1997,40.235
"SOM",1998,39.3175
"SOM",1999,38.605
"SOM",2000,37.9375
"SOM",2001,37.9675
"SOM",2002,37.655
"SOM",2003,37.2575
"SOM",2004,37.25
"SOM",2005,37.01
"SOM",2006,36.8375
"SOM",2007,36.575
"SOM",2008,36.2275
"SOM",2009,34.549365
"SOM",2010,34.476505
"SOM",2011,34.44117
"SOM",2012,33.25282
"SOM",2013,33.2018575
"SOM",2014,32.9301707851134
"SOM",2015,32.9562346254521
"SOM",2016,32.9080995487254
"SOM",2017,32.7901759498377
"SOM",2018,32.677813043565
"SOM",2019,32.5675756003407
"TLS",2002,27.695
"TLS",2003,27.62
"TLS",2004,27.525
"TLS",2005,27.42
"TLS",2006,27.275
"TLS",2007,27.2
"TLS",2008,26.955
"TLS",2009,26.707635
"TLS",2010,26.177635
"TLS",2011,25.662905
"TLS",2012,25.44826
"TLS",2013,25.606065
"TLS",2014,25.364515
"TLS",2015,25.70314
"TLS",2016,25.663755
"TLS",2017,25.43966
"TLS",2018,25.4392331536439
"TLS",2019,25.4388271361918
"AFG",1946,36.3829986472051
"AFG",1947,35.9006318582875
"AFG",1948,35.4246603014207
"AFG",1949,34.9549991884435
"AFG",1950,34.4915648553188
"AFG",1951,34.0342747472292
"AFG",1952,33.5830474038716
"AFG",1953,33.1378024449458
"AFG",1954,32.6984605558357
"AFG",1955,32.2649434734806
"AFG",1956,32.2753314140709
"AFG",1957,32.0156328993133
"AFG",1958,31.5066238103885
"AFG",1959,30.8314076720188
"AFG",1960,30.18735535542
"AFG",1961,29.6257468124757
"AFG",1962,29.2059337876875
"AFG",1963,28.7857342084309
"AFG",1964,28.3827478643341
"AFG",1965,27.8988949236946
"AFG",1966,27.3027664228246
"AFG",1967,26.7398424037985
"AFG",1968,26.0828473063857
"AFG",1969,25.4267811305863
"AFG",1970,24.7644306412404
"AFG",1971,24.4286575323036
"AFG",1972,24.1437821824448
"AFG",1973,23.6299604043406
"AFG",1974,23.1733518613962
"AFG",1975,22.3169302936637
"AFG",1976,21.3687755328456
"AFG",1977,20.3497853380201
"AFG",1978,19.5375283362801
"AFG",1979,19.1859509558711
"AFG",1980,18.9515556480866
"AFG",1981,18.8326092198412
"AFG",1982,18.8749471051423
"AFG",1983,18.8000405927482
"AFG",1984,18.7046852008151
"AFG",1985,18.7224408031199
"AFG",1986,18.848338562198
"AFG",1987,18.9251340803541
"AFG",1988,19.0055206348226
"AFG",1989,19.1386316290605
"AFG",1990,19.2871603403022
"AFG",1991,19.338924695923
"AFG",1992,19.2520980152316
"AFG",1993,19.1344047379974
"AFG",1994,19.1998224550011
"AFG",1995,19.3070668526963
"AFG",1996,19.3466179731572
"AFG",1997,19.3248224550011
"AFG",1998,19.308924695923
"AFG",1999,19.3162002561535
"AFG",2000,19.2748536175364
"AFG",2001,19.2389558584583
"AFG",2002,19.1944359005327
"AFG",2003,19.1022226653728
"AFG",2004,18.9450405927482
"AFG",2005,18.7624096405846
"AFG",2006,18.5257387725697
"AFG",2007,18.4034943748745
"AFG",2008,18.1058945852462
"AFG",2009,18.0902757680322
"AFG",2010,18.0248331581172
"AFG",2011,17.877387895609
"AFG",2012,17.8519594519523
"AFG",2013,18.0339907090916
"AFG",2014,18.14972
"AFG",2015,18.3454644501055
"AFG",2016,18.3248985228762
"AFG",2017,18.2428804214034
"AFG",2018,18.3330761449504
"AFG",2019,18.423713322342
"YUG",1946,20.5281566608898
"YUG",1947,20.7816916410676
"YUG",1948,21.0352248007601
"YUG",1949,21.2887597809379
"YUG",1950,21.5422947611157
"YUG",1951,21.7958297412935
"YUG",1952,22.049362900986
"YUG",1953,22.302897885595
"YUG",1954,22.5564328657728
"YUG",1955,22.8099660254653
"YUG",1956,23.0635010056431
"YUG",1957,23.3170359858209
"YUG",1958,23.5705691455134
"YUG",1959,23.8241041256912
"YUG",1960,24.077639105869
"YUG",1961,24.3311740860468
"YUG",1962,24.5847072457393
"YUG",1963,24.8382422259171
"YUG",1964,25.0917772105261
"YUG",1965,25.3453103702186
"YUG",1966,25.5988453503964
"YUG",1967,25.8523803305742
"YUG",1968,26.105915310752
"YUG",1969,26.3594484704445
"YUG",1970,26.6129834506223
"YUG",1971,26.8665184308001
"YUG",1972,27.1200515904926
"YUG",1973,27.3735865706704
"YUG",1974,27.6271215508482
"YUG",1975,27.8806547149719
"YUG",1976,28.1341896951497
"YUG",1977,28.3877246753275
"YUG",1978,28.6412596555053
"YUG",1979,28.8947928151978
"YUG",1980,29.1483277953756
"YUG",1981,29.4018627755534
"YUG",1982,29.6553959352459
"YUG",1983,29.9089309154237
"YUG",1984,30.1624658956015
"YUG",1985,30.415999055294
"YUG",1986,30.6695340354718
"YUG",1987,30.9230690200807
"YUG",1988,31.1766040002585
"YUG",1989,31.430137159951
"YUG",1990,31.68367213853
"YUG",1991,31.7903860444337
"CZE",1946,21.5818798599261
"CZE",1947,21.5086934623711
"CZE",1948,21.435507064816
"CZE",1949,21.3623206672609
"CZE",1950,21.2891342697058
"CZE",1951,21.2159478721508
"CZE",1952,21.1427614745957
"CZE",1953,21.0695750770406
"CZE",1954,20.9963886794855
"CZE",1955,20.9232022819305
"CZE",1956,20.8500158843754
"CZE",1957,20.7768294868203
"CZE",1958,20.7036430892652
"CZE",1959,20.6304566917102
"CZE",1960,20.5572702941551
"CZE",1961,20.4840838966
"CZE",1962,20.410897499045
"CZE",1963,20.3377076970585
"CZE",1964,20.2645212995034
"CZE",1965,20.1913349019483
"CZE",1966,20.1181485043932
"CZE",1967,20.0449621068382
"CZE",1968,19.9717723048517
"CZE",1969,19.8985825028651
"CZE",1970,19.8253892964472
"CZE",1971,19.7521960900293
"CZE",1972,19.6789926703171
"CZE",1973,19.605782441742
"CZE",1974,19.5325585954412
"CZE",1975,19.4593041092576
"CZE",1976,19.3860087698969
"CZE",1977,19.3126453419076
"CZE",1978,19.2391627588183
