"iso3c","year","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_partipdem","v2x_egaldem","vdem.hl","vdem.hl.sq"
"FRA",2012,0.893,0.822,0.833,0.657,0.807,4.13787150023479,17.1219805524553
"FRA",2013,0.894,0.822,0.834,0.653,0.813,4.14359323407092,17.1693648894383
"FRA",2014,0.895,0.822,0.827,0.649,0.812,4.12351650925949,17.0033884021356
"FRA",2015,0.895,0.822,0.834,0.639,0.812,4.1143698427442,16.9280392028829
"FRA",2016,0.895,0.822,0.834,0.634,0.806,4.09322862445373,16.7545205720474
"FRA",2017,0.892,0.82,0.824,0.629,0.797,4.04222457084395,16.3395794811346
"FRA",2018,0.883,0.805,0.818,0.614,0.784,3.93938837720421,15.5187807864517
"FRA",2019,0.874,0.8,0.808,0.611,0.773,3.87465223255886,15.0129299232734
"BRD",1955,0.836,0.79,0.75,0.586,0.738,3.58836300117427,12.8763490281964
"BRD",1956,0.829,0.783,0.745,0.579,0.733,3.53426998771595,12.4910643460697
"BRD",1957,0.836,0.791,0.753,0.587,0.743,3.60600417464462,13.0032661075545
"BRD",1958,0.839,0.793,0.754,0.588,0.746,3.62307235234988,13.1266532703621
"BRD",1959,0.839,0.793,0.754,0.588,0.746,3.62307235234988,13.1266532703621
"BRD",1960,0.839,0.793,0.765,0.588,0.746,3.64124133631632,13.2586384692987
"BRD",1961,0.842,0.796,0.768,0.59,0.749,3.66530992444357,13.4344968422246
"BRD",1962,0.842,0.798,0.776,0.591,0.748,3.68204896637933,13.5574845908151
"BRD",1963,0.848,0.804,0.781,0.595,0.753,3.72673660937207,13.888565755634
"BRD",1964,0.848,0.804,0.781,0.595,0.753,3.72673660937207,13.888565755634
"BRD",1965,0.848,0.804,0.782,0.596,0.755,3.73405482480261,13.9431654346316
"BRD",1966,0.845,0.797,0.78,0.593,0.753,3.70486055893654,13.7259917611635
"BRD",1967,0.845,0.797,0.78,0.593,0.753,3.70486055893654,13.7259917611635
"BRD",1968,0.845,0.798,0.794,0.594,0.753,3.7316816791401,13.9254481544299
"BRD",1969,0.846,0.799,0.803,0.604,0.769,3.79921362414302,14.434024161874
"BRD",1970,0.861,0.818,0.822,0.616,0.785,3.93860736120917,15.5126279457711
"BRD",1971,0.861,0.818,0.825,0.617,0.788,3.95102683571662,15.6106130565529
"BRD",1972,0.861,0.818,0.825,0.617,0.787,3.94922902826998,15.5964099177302
"BRD",1973,0.862,0.819,0.825,0.617,0.784,3.94702835222927,15.5790328133017
"BRD",1974,0.862,0.819,0.825,0.617,0.784,3.94702835222927,15.5790328133017
"BRD",1975,0.862,0.819,0.825,0.617,0.786,3.95062396712256,15.6074297296032
"BRD",1976,0.858,0.815,0.821,0.615,0.785,3.92530652177423,15.4080312898833
"BRD",1977,0.855,0.812,0.816,0.612,0.781,3.89406579984795,15.1637484535455
"BRD",1978,0.857,0.814,0.82,0.614,0.784,3.91659336749111,15.3397036062753
"BRD",1979,0.862,0.819,0.824,0.617,0.788,3.95256785620072,15.6227926578711
"BRD",1980,0.866,0.824,0.828,0.624,0.796,4.00245041135577,16.019609295362
"BRD",1981,0.869,0.827,0.832,0.627,0.795,4.02305037023371,16.1849342814376
"BRD",1982,0.869,0.827,0.83,0.627,0.794,4.0179491111568,16.1439150598457
"BRD",1983,0.87,0.828,0.827,0.626,0.794,4.01411580528852,16.1131256982671
"BRD",1984,0.87,0.829,0.827,0.626,0.794,4.01574188935813,16.1261829219456
"BRD",1985,0.87,0.829,0.827,0.626,0.794,4.01574188935813,16.1261829219456
"BRD",1986,0.87,0.829,0.827,0.626,0.794,4.01574188935813,16.1261829219456
"BRD",1987,0.869,0.827,0.826,0.626,0.794,4.00927133317416,16.0742566230121
"BRD",1988,0.869,0.827,0.826,0.626,0.794,4.00927133317416,16.0742566230121
"BRD",1989,0.869,0.827,0.826,0.626,0.794,4.00927133317416,16.0742566230121
"DEU",1990,0.896,0.858,0.868,0.649,0.826,4.2765122606687,18.2885571156498
"DEU",1991,0.893,0.854,0.865,0.647,0.823,4.25081758847183,18.0694501704615
"DEU",1992,0.893,0.854,0.865,0.647,0.823,4.25081758847183,18.0694501704615
"DEU",1993,0.893,0.854,0.865,0.647,0.823,4.25081758847183,18.0694501704615
"DEU",1994,0.894,0.855,0.866,0.648,0.823,4.25773293530831,18.1282897484092
"DEU",1995,0.896,0.859,0.869,0.65,0.826,4.28186094527557,18.3343331546762
"DEU",1996,0.896,0.859,0.869,0.65,0.827,4.28365875272222,18.3497323097737
"DEU",1997,0.896,0.859,0.869,0.65,0.827,4.28365875272222,18.3497323097737
"DEU",1998,0.897,0.859,0.869,0.652,0.827,4.28936716439607,18.3986706709992
"DEU",1999,0.897,0.859,0.869,0.652,0.827,4.28936716439607,18.3986706709992
"DEU",2000,0.897,0.859,0.869,0.652,0.831,4.29655839418265,18.4604140346214
"DEU",2001,0.897,0.859,0.869,0.652,0.831,4.29655839418265,18.4604140346214
"DEU",2002,0.897,0.859,0.869,0.652,0.831,4.29655839418265,18.4604140346214
"DEU",2003,0.897,0.858,0.867,0.651,0.83,4.287760176314,18.3848873295843
"DEU",2004,0.897,0.858,0.867,0.651,0.83,4.287760176314,18.3848873295843
"DEU",2005,0.897,0.861,0.868,0.652,0.834,4.30355225884668,18.5205620446244
"DEU",2006,0.907,0.872,0.879,0.661,0.846,4.39548635173385,19.3203002682786
"DEU",2007,0.907,0.872,0.879,0.661,0.846,4.39548635173385,19.3203002682786
"DEU",2008,0.907,0.872,0.879,0.661,0.846,4.39548635173385,19.3203002682786
"DEU",2009,0.902,0.867,0.872,0.657,0.838,4.34529458107015,18.8815849962776
"DEU",2010,0.9,0.865,0.871,0.654,0.839,4.33284254593684,18.7735245278805
"DEU",2011,0.904,0.869,0.875,0.657,0.842,4.36382648090058,19.0429815554091
"DEU",2012,0.903,0.869,0.874,0.656,0.841,4.35673941068707,18.9811782926339
"DEU",2013,0.899,0.859,0.867,0.653,0.837,4.3092459864136,18.5696009714217
"DEU",2014,0.892,0.852,0.859,0.648,0.825,4.24175489282761,17.992484570827
"DEU",2015,0.89,0.852,0.86,0.645,0.827,4.23765628491044,17.957730789041
"DEU",2016,0.889,0.851,0.858,0.645,0.828,4.23295789442759,17.9179325359969
"DEU",2017,0.893,0.847,0.861,0.649,0.832,4.25315011318802,18.0892858853113
"DEU",2018,0.883,0.836,0.846,0.639,0.822,4.1561338572115,17.2734486390598
"DEU",2019,0.883,0.837,0.847,0.64,0.823,4.16328034926501,17.3329032665762
"GTM",1946,0.362,0.226,0.322,0.213,0.145,-0.616821047013061,0.380468204038288
"GTM",1947,0.391,0.239,0.337,0.224,0.154,-0.486512973259189,0.236694873149496
"GTM",1948,0.392,0.233,0.338,0.225,0.155,-0.489182407463385,0.239299427771674
"GTM",1949,0.388,0.231,0.333,0.221,0.153,-0.518838967378494,0.269193874070382
"GTM",1950,0.387,0.229,0.333,0.221,0.153,-0.523657797747342,0.274217489141596
"GTM",1951,0.385,0.228,0.333,0.229,0.152,-0.513648015945863,0.263834284285121
"GTM",1952,0.382,0.227,0.33,0.227,0.151,-0.530868821040595,0.281821705153031
"GTM",1953,0.375,0.189,0.328,0.224,0.149,-0.616738341983254,0.380366182472253
"GTM",1954,0.246,0.119,0.216,0.166,0.103,-1.32046682219975,1.7436326285303
"GTM",1955,0.08,0.055,0.032,0.09,0.039,-2.26096583822138,5.11196652160409
"GTM",1956,0.088,0.065,0.033,0.09,0.035,-2.23771120365975,5.00735143098436
"GTM",1957,0.101,0.069,0.043,0.093,0.037,-2.18451476118536,4.77210474183673
"GTM",1958,0.153,0.077,0.045,0.103,0.045,-2.05164499426395,4.20924718248834
"GTM",1959,0.155,0.078,0.045,0.103,0.045,-2.04688558573511,4.18974060109017
"GTM",1960,0.155,0.076,0.046,0.103,0.045,-2.04848602805921,4.19629500715382
"GTM",1961,0.156,0.077,0.046,0.098,0.046,-2.05384984792394,4.21829919781721
"GTM",1962,0.156,0.075,0.046,0.098,0.046,-2.05710201606318,4.23166870449119
"GTM",1963,0.101,0.059,0.03,0.084,0.038,-2.23908810253068,5.01351553089442
"GTM",1964,0.089,0.054,0.028,0.077,0.037,-2.28561585176586,5.22403982184338
"GTM",1965,0.086,0.054,0.029,0.076,0.036,-2.29253279480833,5.2557066152717
"GTM",1966,0.129,0.078,0.059,0.091,0.042,-2.09473856129858,4.38792964019125
"GTM",1967,0.185,0.088,0.079,0.112,0.051,-1.89804148325717,3.60256147216506
"GTM",1968,0.185,0.087,0.079,0.112,0.051,-1.89966756732678,3.60873686635326
"GTM",1969,0.185,0.086,0.079,0.112,0.051,-1.9012936513964,3.61491754884026
"GTM",1970,0.177,0.08,0.073,0.103,0.05,-1.95392948848752,3.8178404459811
"GTM",1971,0.172,0.078,0.074,0.091,0.048,-1.99180935351842,3.96730450076347
"GTM",1972,0.172,0.078,0.074,0.091,0.048,-1.99180935351842,3.96730450076347
"GTM",1973,0.172,0.077,0.074,0.091,0.048,-1.99343543758804,3.97378484383181
"GTM",1974,0.174,0.077,0.058,0.102,0.049,-1.99215229678094,3.96867077356956
"GTM",1975,0.174,0.08,0.058,0.112,0.049,-1.96656529735088,3.86737906874474
"GTM",1976,0.173,0.08,0.062,0.112,0.048,-1.96332286376661,3.85463666738872
"GTM",1977,0.171,0.078,0.062,0.106,0.048,-1.98213360469779,3.92885362687227
"GTM",1978,0.165,0.066,0.054,0.105,0.048,-2.02633126815404,4.10601840829878
"GTM",1979,0.163,0.065,0.053,0.1,0.047,-2.04489458355526,4.18159385785366
"GTM",1980,0.163,0.065,0.053,0.097,0.047,-2.05110720772163,4.20704077756761
"GTM",1981,0.163,0.065,0.047,0.097,0.049,-2.05742194771912,4.23298507095635
"GTM",1982,0.109,0.05,0.039,0.077,0.041,-2.23542672969907,4.99713266385307
"GTM",1983,0.095,0.05,0.045,0.071,0.039,-2.26347050924887,5.12329874623933
"GTM",1984,0.126,0.053,0.054,0.088,0.048,-2.14377505829001,4.59577150054632
"GTM",1985,0.149,0.066,0.07,0.126,0.053,-1.972492844388,3.89072802116185
"GTM",1986,0.348,0.168,0.196,0.201,0.106,-1.03614963405649,1.07360606415539
"GTM",1987,0.372,0.201,0.228,0.239,0.113,-0.800755848597137,0.641209929062521
"GTM",1988,0.372,0.201,0.228,0.239,0.129,-0.771990929450835,0.595969995154363
"GTM",1989,0.372,0.201,0.228,0.239,0.129,-0.771990929450835,0.595969995154363
"GTM",1990,0.374,0.211,0.228,0.248,0.137,-0.719576432223199,0.517790241811068
"GTM",1991,0.385,0.214,0.234,0.247,0.151,-0.664456111066931,0.441501923534189
"GTM",1992,0.385,0.214,0.234,0.249,0.151,-0.660314361622689,0.43601505616518
"GTM",1993,0.388,0.219,0.236,0.25,0.151,-0.642109628233383,0.412304774670013
"GTM",1994,0.402,0.234,0.244,0.285,0.157,-0.499303829499415,0.249304314152781
"GTM",1995,0.415,0.246,0.264,0.291,0.162,-0.404975409810485,0.16400508255117
"GTM",1996,0.456,0.266,0.305,0.312,0.186,-0.153864070699676,0.0236741522522748
"GTM",1997,0.497,0.292,0.358,0.32,0.198,0.0783294218631124,0.00613549832940942
"GTM",1998,0.497,0.292,0.358,0.32,0.198,0.0783294218631124,0.00613549832940942
"GTM",1999,0.499,0.295,0.378,0.319,0.199,0.119102447558329,0.0141853930143846
"GTM",2000,0.549,0.369,0.377,0.339,0.223,0.400678927537373,0.160543602972499
"GTM",2001,0.549,0.369,0.377,0.339,0.223,0.400678927537373,0.160543602972499
"GTM",2002,0.549,0.37,0.377,0.339,0.223,0.40230501160699,0.161849322364101
"GTM",2003,0.551,0.371,0.378,0.34,0.223,0.410787020673084,0.168745976353469
"GTM",2004,0.564,0.385,0.384,0.345,0.228,0.483172572367297,0.233455734688031
"GTM",2005,0.564,0.385,0.384,0.343,0.228,0.479030822923056,0.22947052931034
"GTM",2006,0.564,0.383,0.384,0.341,0.228,0.47163690533958,0.222441370478296
"GTM",2007,0.573,0.396,0.39,0.344,0.233,0.531987974601484,0.283011205120589
"GTM",2008,0.588,0.403,0.399,0.351,0.243,0.614210226390453,0.377254202202612
"GTM",2009,0.591,0.407,0.401,0.35,0.243,0.626647126265901,0.392686620857312
"GTM",2010,0.591,0.408,0.399,0.348,0.244,0.622625816707659,0.38766290763088
"GTM",2011,0.591,0.404,0.399,0.345,0.244,0.609908856262828,0.371988812947831
"GTM",2012,0.582,0.396,0.373,0.341,0.237,0.518987201430986,0.269347715249166
"GTM",2013,0.582,0.415,0.373,0.341,0.235,0.546287183860428,0.298429687250157
"GTM",2014,0.585,0.423,0.372,0.342,0.24,0.573404029246413,0.328792180756022
"GTM",2015,0.601,0.439,0.385,0.354,0.243,0.676204324636171,0.45725228865666
"GTM",2016,0.628,0.458,0.387,0.371,0.256,0.81127962087112,0.658174623240789
"GTM",2017,0.626,0.457,0.381,0.365,0.256,0.784184609118769,0.614945501178757
"GTM",2018,0.601,0.422,0.305,0.349,0.249,0.516855301311469,0.26713940249377
"GTM",2019,0.607,0.425,0.338,0.355,0.239,0.580087652663598,0.336501684772763
"IRN",1946,0.163,0.1,0.121,0.05,0.075,-1.92886941328976,3.72053721352479
"IRN",1947,0.163,0.1,0.121,0.05,0.075,-1.92886941328976,3.72053721352479
"IRN",1948,0.163,0.1,0.168,0.05,0.075,-1.85123829997861,3.4270832433077
"IRN",1949,0.163,0.1,0.197,0.05,0.075,-1.80333825133982,3.25202884874536
"IRN",1950,0.157,0.114,0.195,0.068,0.104,-1.70386433842227,2.90315368374715
"IRN",1951,0.187,0.124,0.205,0.074,0.111,-1.59907647222718,2.55704556403052
"IRN",1952,0.207,0.129,0.212,0.087,0.116,-1.51214031796014,2.2865683412006
"IRN",1953,0.119,0.088,0.11,0.062,0.088,-1.98726255072274,3.94921244550505
"IRN",1954,0.058,0.062,0.051,0.028,0.078,-2.31094677065041,5.34047497677956
"IRN",1955,0.103,0.073,0.042,0.034,0.085,-2.212415677429,4.89478312973364
"IRN",1956,0.058,0.064,0.022,0.024,0.078,-2.36387815003845,5.58791990822921
"IRN",1957,0.058,0.064,0.022,0.024,0.078,-2.36387815003845,5.58791990822921
"IRN",1958,0.058,0.064,0.022,0.024,0.078,-2.36387815003845,5.58791990822921
"IRN",1959,0.058,0.064,0.022,0.024,0.079,-2.36208034259181,5.57942354485863
"IRN",1960,0.063,0.066,0.022,0.028,0.091,-2.3211376750563,5.38768010656577
"IRN",1961,0.063,0.066,0.027,0.028,0.093,-2.30928343108736,5.33278996509461
"IRN",1962,0.061,0.07,0.022,0.028,0.092,-2.31596885579041,5.36371174099115
"IRN",1963,0.061,0.074,0.02,0.031,0.095,-2.30116192463591,5.29534620339405
"IRN",1964,0.11,0.08,0.022,0.044,0.109,-2.15924484369635,4.66233829502929
"IRN",1965,0.111,0.08,0.022,0.044,0.109,-2.15767818146674,4.65557513477762
"IRN",1966,0.111,0.08,0.022,0.044,0.108,-2.15947598891338,4.66333654669344
"IRN",1967,0.111,0.08,0.022,0.044,0.108,-2.15947598891338,4.66333654669344
"IRN",1968,0.112,0.083,0.022,0.044,0.108,-2.15303107447492,4.63554280765462
"IRN",1969,0.112,0.083,0.022,0.044,0.108,-2.15303107447492,4.63554280765462
"IRN",1970,0.114,0.083,0.022,0.045,0.109,-2.14602906784693,4.60544076004396
"IRN",1971,0.114,0.083,0.022,0.045,0.109,-2.14602906784693,4.60544076004396
"IRN",1972,0.114,0.083,0.022,0.045,0.108,-2.14782687529357,4.61316028623335
"IRN",1973,0.113,0.084,0.022,0.045,0.109,-2.14596964600692,4.60518572158309
"IRN",1974,0.113,0.084,0.022,0.045,0.109,-2.14596964600692,4.60518572158309
"IRN",1975,0.108,0.08,0.021,0.044,0.107,-2.167625508864,4.6986003466779
"IRN",1976,0.106,0.08,0.021,0.044,0.107,-2.17075883332322,4.71219391245079
"IRN",1977,0.106,0.08,0.021,0.044,0.107,-2.17075883332322,4.71219391245079
"IRN",1978,0.11,0.081,0.022,0.044,0.107,-2.16121437452002,4.67084757263197
"IRN",1979,0.161,0.077,0.189,0.063,0.158,-1.68094592646228,2.82557920769012
"IRN",1980,0.169,0.088,0.178,0.048,0.182,-1.65661042993838,2.74435811658063
"IRN",1981,0.122,0.094,0.154,0.037,0.17,-1.80448178117866,3.25615449860569
"IRN",1982,0.106,0.09,0.15,0.035,0.166,-1.85399259562226,3.43728854462218
"IRN",1983,0.104,0.085,0.146,0.035,0.165,-1.87366105113674,3.51060573454685
"IRN",1984,0.107,0.088,0.147,0.042,0.163,-1.85153057826237,3.42816548224057
"IRN",1985,0.108,0.089,0.148,0.041,0.163,-1.84875698087013,3.41790237431602
"IRN",1986,0.11,0.09,0.148,0.04,0.164,-1.84427063961676,3.40133419215242
"IRN",1987,0.172,0.103,0.164,0.049,0.181,-1.65037027634164,2.72372204903197
"IRN",1988,0.178,0.104,0.165,0.049,0.182,-1.63589468563257,2.67615142248089
"IRN",1989,0.169,0.107,0.184,0.063,0.183,-1.58294354944641,2.505710280734
"IRN",1990,0.162,0.111,0.182,0.063,0.17,-1.61408079721186,2.60525681992808
"IRN",1991,0.162,0.111,0.182,0.062,0.17,-1.61615167193398,2.61194622669501
"IRN",1992,0.161,0.109,0.181,0.06,0.17,-1.6267639775622,2.646361038694
"IRN",1993,0.163,0.115,0.182,0.06,0.171,-1.6104246154235,2.59346744196192
"IRN",1994,0.166,0.118,0.187,0.059,0.171,-1.59465862217228,2.54293612126838
"IRN",1995,0.167,0.118,0.184,0.057,0.172,-1.60039107938565,2.56125160697717
"IRN",1996,0.174,0.12,0.187,0.057,0.174,-1.57762148330045,2.48888954457111
"IRN",1997,0.219,0.146,0.255,0.072,0.195,-1.28370906451761,1.64790896232468
"IRN",1998,0.233,0.158,0.26,0.068,0.199,-1.23509642449388,1.52546317779757
"IRN",1999,0.236,0.159,0.261,0.077,0.2,-1.20668294797456,1.45608373693259
"IRN",2000,0.235,0.163,0.262,0.067,0.201,-1.21900448788514,1.48597194148411
"IRN",2001,0.234,0.15,0.261,0.066,0.2,-1.24723065100367,1.55558429680305
"IRN",2002,0.232,0.149,0.259,0.065,0.199,-1.25916219333154,1.5854894291155
"IRN",2003,0.232,0.149,0.259,0.066,0.199,-1.25709131860942,1.58027858332317
"IRN",2004,0.206,0.138,0.247,0.057,0.19,-1.37035031064559,1.87785997388646
"IRN",2005,0.177,0.126,0.192,0.05,0.181,-1.55681783404659,2.42368176840552
"IRN",2006,0.173,0.12,0.176,0.044,0.178,-1.6170872710975,2.61497124234554
"IRN",2007,0.173,0.12,0.176,0.044,0.178,-1.6170872710975,2.61497124234554
"IRN",2008,0.168,0.118,0.175,0.042,0.176,-1.63756184053745,2.68160878158441
"IRN",2009,0.157,0.115,0.173,0.044,0.173,-1.66422850179799,2.76965650619679
"IRN",2010,0.145,0.109,0.17,0.036,0.162,-1.73408301010649,3.00704388593998
"IRN",2011,0.145,0.11,0.171,0.036,0.162,-1.73080520022174,2.99568664111461
"IRN",2012,0.158,0.113,0.176,0.04,0.163,-1.68722040361714,2.846712690382
"IRN",2013,0.176,0.124,0.17,0.043,0.175,-1.62325760008303,2.6349652362273
"IRN",2014,0.184,0.126,0.178,0.046,0.178,-1.58265228107955,2.50478824280631
"IRN",2015,0.187,0.13,0.179,0.049,0.178,-1.56358360813075,2.44479369961518
"IRN",2016,0.187,0.132,0.177,0.05,0.172,-1.57235086157952,2.47228723190986
"IRN",2017,0.187,0.128,0.158,0.048,0.163,-1.63056000480951,2.6587259292844
"IRN",2018,0.183,0.127,0.142,0.047,0.172,-1.650770958542,2.72504475756567
"IRN",2019,0.183,0.123,0.145,0.044,0.167,-1.66752177877466,2.7806288826878
"IRQ",1946,0.14,0.163,0.133,0.064,0.098,-1.77229682102089,3.14103602180074
"IRQ",1947,0.144,0.164,0.134,0.065,0.098,-1.76068148749557,3.0999993004096
"IRQ",1948,0.144,0.164,0.134,0.065,0.098,-1.76068148749557,3.0999993004096
"IRQ",1949,0.141,0.163,0.132,0.064,0.097,-1.77417969205305,3.14771357969345
"IRQ",1950,0.146,0.165,0.134,0.067,0.099,-1.74998252207584,3.06243882757091
"IRQ",1951,0.145,0.165,0.134,0.067,0.1,-1.74975137685881,3.06162988081929
"IRQ",1952,0.144,0.164,0.133,0.066,0.101,-1.75486891624864,3.07956491321569
"IRQ",1953,0.176,0.174,0.142,0.073,0.108,-1.64652857668734,2.71105635384805
"IRQ",1954,0.179,0.169,0.144,0.074,0.108,-1.64458468399421,2.70465878282834
"IRQ",1955,0.213,0.184,0.153,0.081,0.116,-1.52318279217895,2.32008581839007
"IRQ",1956,0.213,0.184,0.153,0.081,0.116,-1.52318279217895,2.32008581839007
"IRQ",1957,0.213,0.184,0.153,0.081,0.116,-1.52318279217895,2.32008581839007
"IRQ",1958,0.156,0.129,0.128,0.057,0.129,-1.76953980499861,3.13127112147453
"IRQ",1959,0.098,0.079,0.112,0.045,0.114,-2.0199556392042,4.08022078435286
"IRQ",1960,0.101,0.079,0.113,0.045,0.116,-2.01000831180695,4.04013341353302
"IRQ",1961,0.093,0.076,0.112,0.044,0.108,-2.0455249219631,4.18417220637216
"IRQ",1962,0.093,0.075,0.111,0.044,0.108,-2.04880273184785,4.19759263402722
"IRQ",1963,0.07,0.054,0.046,0.036,0.097,-2.26268878626445,5.11976054348691
"IRQ",1964,0.069,0.066,0.046,0.036,0.097,-2.24474243965866,5.0388686204047
"IRQ",1965,0.073,0.068,0.046,0.036,0.098,-2.23342581515433,4.98819087179778
"IRQ",1966,0.077,0.069,0.057,0.037,0.099,-2.20349541603106,4.85539204846989
"IRQ",1967,0.079,0.07,0.067,0.037,0.101,-2.17862313445762,4.74639876199395
"IRQ",1968,0.056,0.071,0.032,0.035,0.095,-2.28576927932277,5.22474119829575
"IRQ",1969,0.052,0.064,0.033,0.034,0.095,-2.30383766563553,5.30766798960099
"IRQ",1970,0.051,0.06,0.045,0.034,0.095,-2.29208795436205,5.25366719053159
"IRQ",1971,0.051,0.06,0.048,0.034,0.098,-2.28173935457672,5.2063344822242
"IRQ",1972,0.051,0.06,0.048,0.034,0.098,-2.28173935457672,5.2063344822242
"IRQ",1973,0.051,0.06,0.048,0.034,0.098,-2.28173935457672,5.2063344822242
"IRQ",1974,0.051,0.06,0.045,0.034,0.1,-2.28309891712883,5.21254066539482
"IRQ",1975,0.049,0.06,0.038,0.034,0.098,-2.30138993718726,5.29639564298676
"IRQ",1976,0.05,0.06,0.038,0.034,0.098,-2.29982327495764,5.2891870960369
"IRQ",1977,0.049,0.06,0.038,0.034,0.098,-2.30138993718726,5.29639564298676
"IRQ",1978,0.049,0.06,0.038,0.034,0.098,-2.30138993718726,5.29639564298676
"IRQ",1979,0.046,0.057,0.025,0.033,0.098,-2.33451148640377,5.44994388015112
"IRQ",1980,0.047,0.055,0.008,0.031,0.093,-2.37740711784807,5.65206460399468
"IRQ",1981,0.082,0.065,0.011,0.035,0.098,-2.28408538554837,5.21704604847564
"IRQ",1982,0.082,0.065,0.011,0.035,0.098,-2.28408538554837,5.21704604847564
"IRQ",1983,0.082,0.065,0.011,0.035,0.098,-2.28408538554837,5.21704604847564
"IRQ",1984,0.082,0.065,0.011,0.035,0.098,-2.28408538554837,5.21704604847564
"IRQ",1985,0.08,0.065,0.011,0.035,0.098,-2.28721871000759,5.2313694274088
"IRQ",1986,0.08,0.065,0.011,0.035,0.098,-2.28721871000759,5.2313694274088
"IRQ",1987,0.08,0.065,0.011,0.035,0.098,-2.28721871000759,5.2313694274088
"IRQ",1988,0.08,0.065,0.011,0.035,0.098,-2.28721871000759,5.2313694274088
"IRQ",1989,0.081,0.065,0.011,0.035,0.099,-2.28385424033134,5.21599019107943
"IRQ",1990,0.081,0.061,0.01,0.035,0.092,-2.30459495455145,5.31115790454398
"IRQ",1991,0.08,0.058,0.008,0.035,0.073,-2.34850166210641,5.51546005691655
"IRQ",1992,0.08,0.058,0.008,0.035,0.072,-2.35029946955305,5.52390759658135
"IRQ",1993,0.081,0.059,0.008,0.035,0.072,-2.34710672325382,5.50890997034328
"IRQ",1994,0.083,0.059,0.008,0.035,0.073,-2.34217559134795,5.48578650070613
"IRQ",1995,0.084,0.059,0.008,0.045,0.073,-2.31990018189713,5.38193685396635
"IRQ",1996,0.084,0.059,0.008,0.037,0.073,-2.3364671796741,5.45907888169423
"IRQ",1997,0.146,0.068,0.015,0.045,0.083,-2.17859221186225,4.74626402558685
"IRQ",1998,0.146,0.068,0.015,0.045,0.083,-2.17859221186225,4.74626402558685
"IRQ",1999,0.146,0.068,0.015,0.046,0.083,-2.17652133714013,4.73724513102625
"IRQ",2000,0.145,0.067,0.014,0.046,0.083,-2.18136580925449,4.75835679378449
"IRQ",2001,0.146,0.068,0.015,0.046,0.083,-2.17652133714013,4.73724513102625
"IRQ",2002,0.146,0.094,0.014,0.058,0.083,-2.11104438047976,4.45650837635517
"IRQ",2003,0.186,0.118,0.086,0.096,0.131,-1.72543961805553,2.97714187555562
"IRQ",2004,0.215,0.11,0.23,0.138,0.151,-1.33223368131293,1.77484658162459
"IRQ",2005,0.242,0.109,0.241,0.183,0.16,-1.16402127170134,1.35494552097322
"IRQ",2006,0.406,0.238,0.325,0.254,0.225,-0.294689263290852,0.0868417618989052
"IRQ",2007,0.436,0.264,0.342,0.271,0.238,-0.118755504652781,0.0141028698853367
"IRQ",2008,0.436,0.264,0.343,0.276,0.238,-0.106749405227047,0.0113954355163283
"IRQ",2009,0.433,0.262,0.339,0.272,0.236,-0.133187577097413,0.0177389306930793
