"iso3c","year","oil","exporter"
"OMN",2018,887.5,0
"PAK",2018,4.896,0
"PAN",2018,0,0
"PER",2018,3.471,0
"PHL",2018,14.774,0
"PNG",2018,0,0
"POL",2018,4.49,0
"PRK",2018,0,0
"PRT",2018,0,0
"PRY",2018,0,0
"QAT",2018,503.415,0
"ROU",2018,0.937,0
"RUS",2018,5113.524,1
"RWA",2018,0,0
"SAU",2018,7333.557,1
"SDN",2018,22.315,0
"SEN",2018,0.911,0
"SGP",2018,27.033,0
"SLB",2018,0,0
"SLE",2018,0,0
"SLV",2018,0,0
"SOM",2018,0,0
"SOV",2018,0,0
"SRB",2018,0,0
"SSD",2018,134.853,0
"STP",2018,0,0
"SUR",2018,0,0
"SVK",2018,0.141,0
"SVN",2018,0,0
"SWE",2018,0,0
"SWZ",2018,0,0
"SYC",2018,0,0
"SYR",2018,0,0
"TCD",2018,97.079,0
"TGO",2018,0,0
"THA",2018,33.237,0
"TJK",2018,0.069,0
"TKM",2018,68.857,0
"TLS",2018,2.101,0
"TON",2018,0,0
"TTO",2018,23.196,0
"TUN",2018,34.478,0
"TUR",2018,0,0
"TUV",2018,0,0
"TWN",2018,0,0
"TZA",2018,0,0
"UGA",2018,0,0
"UKR",2018,0,0
"URY",2018,0,0
"USA",2018,591,0
"UZB",2018,0,0
"VCT",2018,0,0
"VEN",2018,1725.049,1
"VNM",2018,157.615,0
"VUT",2018,0,0
"WAK",2018,0,0
"WSM",2018,0,0
"YEM",2018,8.875,0
"YUG",2018,0,0
"ZAF",2018,9.018,0
"ZMB",2018,0,0
"ZWE",2018,0,0
"AFG",2019,0,0
"AGO",2019,1681.354,1
"ALB",2019,18.2,0
"ANT",2019,0,0
"ARE",2019,2487.58,1
"ARG",2019,53.93,0
"ARM",2019,0,0
"ASM",2019,0,0
"ATG",2019,0,0
"AUS",2019,215.925,0
"AUT",2019,0,0
"AZE",2019,658.577,0
"BDI",2019,0,0
"BEL",2019,0,0
"BEN",2019,0,0
"BFA",2019,0,0
"BGD",2019,0,0
"BGR",2019,0,0
"BHR",2019,154.691,0
"BHS",2019,7.755,0
"BIH",2019,0,0
"BLR",2019,32.332,0
"BLZ",2019,2.03,0
"BOL",2019,4.26,0
"BRA",2019,832.473,0
"BRB",2019,0.642,0
"BRN",2019,110.245,0
"BTN",2019,0,0
"BWA",2019,0.001,0
"CAF",2019,0,0
"CAN",2019,2749.676,1
"CHE",2019,0.322,0
"CHL",2019,0,0
"CHN",2019,58.812,0
"CIV",2019,35.965,0
"CMR",2019,81.166,0
"COD",2019,16.263,0
"COG",2019,194.693,0
"COL",2019,744.525,0
"COM",2019,0,0
"CPV",2019,0,0
"CRI",2019,0,0
"CUB",2019,0,0
"CYP",2019,0,0
"CZE",2019,0.564,0
"DEU",2019,2.034,0
"DJI",2019,0,0
"DMA",2019,0,0
"DNK",2019,78.07,0
"DOM",2019,0,0
"DZA",2019,633.8,0
"ECU",2019,414.675,0
"EGY",2019,240.295,0
"ERI",2019,0,0
"ESP",2019,0,0
"EST",2019,0,0
"ETH",2019,0,0
"FIN",2019,0,0
"FJI",2019,0,0
"FLK",2019,0,0
"FRA",2019,0.805,0
"FRO",2019,0,0
"FSM",2019,0,0
"GAB",2019,205.218,0
"GBR",2019,620.188,0
"GEO",2019,2.301,0
"GHA",2019,73.654,0
"GIN",2019,0,0
"GMB",2019,0,0
"GNB",2019,0,0
"GNQ",2019,188.257,0
"GRC",2019,3.141,0
"GRD",2019,0,0
"GTM",2019,9.096,0
"GUF",2019,0,0
"GUY",2019,0,0
"HND",2019,0,0
"HRV",2019,0,0
"HTI",2019,0,0
"HUN",2019,1.148,0
"IDN",2019,336.816,0
"IND",2019,0.005,0
"IRL",2019,0,0
"IRN",2019,1896.823,1
"IRQ",2019,3576.637,1
"ISL",2019,0,0
"ISR",2019,0,0
"ITA",2019,16.717,0
"JAM",2019,0,0
"JOR",2019,0,0
"JPN",2019,0,0
"KAZ",2019,1245.575,1
"KEN",2019,0,0
"KGZ",2019,0.145,0
"KHM",2019,0,0
"KIR",2019,0,0
"KNA",2019,0,0
"KOR",2019,0,0
"KSV",2019,0,0
"KWT",2019,2128.19,1
"LAO",2019,0,0
"LBN",2019,0,0
"LBR",2019,4.412,0
"LBY",2019,238.501,0
"LCA",2019,0,0
"LKA",2019,0,0
"LSO",2019,0,0
"LTU",2019,1.012,0
"LUX",2019,0,0
"LVA",2019,0,0
"MAR",2019,0,0
"MDA",2019,0,0
"MDG",2019,0,0
"MDV",2019,0,0
"MEX",2019,1236.469,1
"MKD",2019,0,0
"MLI",2019,0,0
"MLT",2019,0,0
"MMR",2019,2.702,0
"MNE",2019,0,0
"MNG",2019,21.74,0
"MOZ",2019,0.461,0
"MRT",2019,6.251,0
"MSR",2019,0,0
"MUS",2019,0,0
"MWI",2019,0,0
"MYS",2019,390,0
"NAM",2019,0.001,0
"NER",2019,0,0
"NGA",2019,1654.739,1
"NIC",2019,0,0
"NLD",2019,6.585,0
"NOR",2019,1394.501,1
"NPL",2019,0,0
"NRU",2019,0,0
"NZL",2019,31.474,0
"OMN",2019,887.5,0
"PAK",2019,4.896,0
"PAN",2019,0,0
"PER",2019,3.471,0
"PHL",2019,14.774,0
"PNG",2019,0,0
"POL",2019,4.49,0
"PRK",2019,0,0
"PRT",2019,0,0
"PRY",2019,0,0
"QAT",2019,503.415,0
"ROU",2019,0.937,0
"RUS",2019,5113.524,1
"RWA",2019,0,0
"SAU",2019,7333.557,1
"SDN",2019,22.315,0
"SEN",2019,0.911,0
"SGP",2019,27.033,0
"SLB",2019,0,0
"SLE",2019,0,0
"SLV",2019,0,0
"SOM",2019,0,0
"SOV",2019,0,0
"SRB",2019,0,0
"SSD",2019,134.853,0
"STP",2019,0,0
"SUR",2019,0,0
"SVK",2019,0.141,0
"SVN",2019,0,0
"SWE",2019,0,0
"SWZ",2019,0,0
"SYC",2019,0,0
"SYR",2019,0,0
"TCD",2019,97.079,0
"TGO",2019,0,0
"THA",2019,33.237,0
"TJK",2019,0.069,0
"TKM",2019,68.857,0
"TLS",2019,2.101,0
"TON",2019,0,0
"TTO",2019,23.196,0
"TUN",2019,34.478,0
"TUR",2019,0,0
"TUV",2019,0,0
"TWN",2019,0,0
"TZA",2019,0,0
"UGA",2019,0,0
"UKR",2019,0,0
"URY",2019,0,0
"USA",2019,591,0
"UZB",2019,0,0
"VCT",2019,0,0
"VEN",2019,1725.049,1
"VNM",2019,157.615,0
"VUT",2019,0,0
"WAK",2019,0,0
"WSM",2019,0,0
"YEM",2019,8.875,0
"YUG",2019,0,0
"ZAF",2019,9.018,0
"ZMB",2019,0,0
"ZWE",2019,0,0
