"","iso3c","year","cn"
"16214","MDA",2018,1
"16215","ROU",2018,1
"16216","RUS",2018,1
"16217","EST",2018,1
"16218","LVA",2018,1
"16219","LTU",2018,1
"16220","UKR",2018,1
"16221","BLR",2018,1
"16222","ARM",2018,1
"16223","GEO",2018,1
"16224","AZE",2018,1
"16225","FIN",2018,1
"16226","SWE",2018,1
"16227","NOR",2018,1
"16228","DNK",2018,1
"16229","ISL",2018,1
"16230","CPV",2018,1
"16231","STP",2018,1
"16232","GNB",2018,1
"16233","GNQ",2018,1
"16234","GMB",2018,1
"16235","MLI",2018,1
"16236","SEN",2018,1
"16237","BEN",2018,1
"16238","MRT",2018,1
"16239","NER",2018,1
"16240","CIV",2018,1
"16241","GIN",2018,1
"16242","BFA",2018,1
"16243","LBR",2018,1
"16244","SLE",2018,1
"16245","GHA",2018,1
"16246","TGO",2018,1
"16247","CMR",2018,1
"16248","NGA",2018,1
"16249","GAB",2018,1
"16250","CAF",2018,1
"16251","TCD",2018,1
"16252","COG",2018,1
"16253","COD",2018,1
"16254","UGA",2018,1
"16255","KEN",2018,1
"16256","TZA",2018,1
"16257","BDI",2018,1
"16258","RWA",2018,1
"16259","SOM",2018,1
"16260","DJI",2018,1
"16261","ETH",2018,1
"16262","ERI",2018,1
"16263","AGO",2018,1
"16264","MOZ",2018,1
"16265","ZMB",2018,1
"16266","ZWE",2018,1
"16267","MWI",2018,1
"16268","ZAF",2018,1
"16269","NAM",2018,1
"16270","LSO",2018,1
"16271","BWA",2018,1
"16272","SWZ",2018,1
"16273","MDG",2018,1
"16274","COM",2018,1
"16275","MUS",2018,1
"16276","SYC",2018,1
"16277","MAR",2018,1
"16278","DZA",2018,1
"16279","TUN",2018,1
"16280","LBY",2018,1
"16281","SDN",2018,1
"16282","SSD",2018,1
"16283","IRN",2018,1
"16284","TUR",2018,1
"16285","IRQ",2018,1
"16286","EGY",2018,1
"16287","SYR",2018,1
"16288","LBN",2018,1
"16289","JOR",2018,1
"16290","ISR",2018,1
"16291","SAU",2018,1
"16292","YEM",2018,1
"16293","KWT",2018,1
"16294","BHR",2018,1
"16295","QAT",2018,1
"16296","ARE",2018,1
"16297","OMN",2018,1
"16298","AFG",2018,1
"16299","TKM",2018,1
"16300","TJK",2018,1
"16301","KGZ",2018,1
"16302","UZB",2018,1
"16303","KAZ",2018,1
"16304","CHN",2018,1
"16305","MNG",2018,1
"16306","TWN",2018,1
"16307","PRK",2018,1
"16308","KOR",2018,1
"16309","JPN",2018,1
"16310","IND",2018,1
"16311","BTN",2018,1
"16312","PAK",2018,1
"16313","BGD",2018,1
"16314","MMR",2018,1
"16315","LKA",2018,1
"16316","MDV",2018,1
"16317","NPL",2018,1
"16318","THA",2018,1
"16319","KHM",2018,1
"16320","LAO",2018,1
"16321","VNM",2018,1
"16322","MYS",2018,1
"16323","SGP",2018,1
"16324","BRN",2018,1
"16325","PHL",2018,1
"16326","IDN",2018,1
"16327","TLS",2018,1
"16328","AUS",2018,1
"16329","PNG",2018,1
"16330","NZL",2018,1
"16331","VUT",2018,1
"16332","SLB",2018,1
"16333","KIR",2018,1
"16334","TUV",2018,1
"16335","FJI",2018,1
"16336","TON",2018,1
"16337","NRU",2018,1
"16338","MHL",2018,1
"16339","PLW",2018,1
"16340","FSM",2018,1
"16341","WSM",2018,1
"16342","USA",2019,1
"16343","CAN",2019,1
"16344","BHS",2019,1
"16345","CUB",2019,1
"16346","HTI",2019,1
"16347","DOM",2019,1
"16348","JAM",2019,1
"16349","TTO",2019,1
"16350","BRB",2019,1
"16351","DMA",2019,1
"16352","GRD",2019,1
"16353","LCA",2019,1
"16354","VCT",2019,1
"16355","ATG",2019,1
"16356","KNA",2019,1
"16357","MEX",2019,1
"16358","BLZ",2019,1
"16359","GTM",2019,1
"16360","HND",2019,1
"16361","SLV",2019,1
"16362","NIC",2019,1
"16363","CRI",2019,1
"16364","PAN",2019,1
"16365","COL",2019,1
"16366","VEN",2019,1
"16367","GUY",2019,1
"16368","SUR",2019,1
"16369","ECU",2019,1
"16370","PER",2019,1
"16371","BRA",2019,1
"16372","BOL",2019,1
"16373","PRY",2019,1
"16374","CHL",2019,1
"16375","ARG",2019,1
"16376","URY",2019,1
"16377","GBR",2019,1
"16378","IRL",2019,1
"16379","NLD",2019,1
"16380","BEL",2019,1
"16381","LUX",2019,1
"16382","FRA",2019,1
"16383","MCO",2019,1
"16384","LIE",2019,1
"16385","CHE",2019,1
"16386","ESP",2019,1
"16387","AND",2019,1
"16388","PRT",2019,1
"16389","DEU",2019,1
"16390","POL",2019,1
"16391","AUT",2019,1
"16392","HUN",2019,1
"16393","CZE",2019,1
"16394","SVK",2019,1
"16395","ITA",2019,1
"16396","SMR",2019,1
"16397","MLT",2019,1
"16398","ALB",2019,1
"16399","MNE",2019,1
"16400","MKD",2019,1
"16401","HRV",2019,1
"16402","SRB",2019,1
"16403","BIH",2019,1
"16404","KSV",2019,1
"16405","SVN",2019,1
"16406","GRC",2019,1
"16407","CYP",2019,1
"16408","BGR",2019,1
"16409","MDA",2019,1
"16410","ROU",2019,1
"16411","RUS",2019,1
"16412","EST",2019,1
"16413","LVA",2019,1
"16414","LTU",2019,1
"16415","UKR",2019,1
"16416","BLR",2019,1
"16417","ARM",2019,1
"16418","GEO",2019,1
"16419","AZE",2019,1
"16420","FIN",2019,1
"16421","SWE",2019,1
"16422","NOR",2019,1
"16423","DNK",2019,1
"16424","ISL",2019,1
"16425","CPV",2019,1
"16426","STP",2019,1
"16427","GNB",2019,1
"16428","GNQ",2019,1
"16429","GMB",2019,1
"16430","MLI",2019,1
"16431","SEN",2019,1
"16432","BEN",2019,1
"16433","MRT",2019,1
"16434","NER",2019,1
"16435","CIV",2019,1
"16436","GIN",2019,1
"16437","BFA",2019,1
"16438","LBR",2019,1
"16439","SLE",2019,1
"16440","GHA",2019,1
"16441","TGO",2019,1
"16442","CMR",2019,1
"16443","NGA",2019,1
"16444","GAB",2019,1
"16445","CAF",2019,1
"16446","TCD",2019,1
"16447","COG",2019,1
"16448","COD",2019,1
"16449","UGA",2019,1
"16450","KEN",2019,1
"16451","TZA",2019,1
"16452","BDI",2019,1
"16453","RWA",2019,1
"16454","SOM",2019,1
"16455","DJI",2019,1
"16456","ETH",2019,1
"16457","ERI",2019,1
"16458","AGO",2019,1
"16459","MOZ",2019,1
"16460","ZMB",2019,1
"16461","ZWE",2019,1
"16462","MWI",2019,1
"16463","ZAF",2019,1
"16464","NAM",2019,1
"16465","LSO",2019,1
"16466","BWA",2019,1
"16467","SWZ",2019,1
"16468","MDG",2019,1
"16469","COM",2019,1
"16470","MUS",2019,1
"16471","SYC",2019,1
"16472","MAR",2019,1
"16473","DZA",2019,1
"16474","TUN",2019,1
"16475","LBY",2019,1
"16476","SDN",2019,1
"16477","SSD",2019,1
"16478","IRN",2019,1
"16479","TUR",2019,1
"16480","IRQ",2019,1
"16481","EGY",2019,1
"16482","SYR",2019,1
"16483","LBN",2019,1
"16484","JOR",2019,1
"16485","ISR",2019,1
"16486","SAU",2019,1
"16487","YEM",2019,1
"16488","KWT",2019,1
"16489","BHR",2019,1
"16490","QAT",2019,1
"16491","ARE",2019,1
"16492","OMN",2019,1
"16493","AFG",2019,1
"16494","TKM",2019,1
"16495","TJK",2019,1
"16496","KGZ",2019,1
"16497","UZB",2019,1
"16498","KAZ",2019,1
"16499","CHN",2019,1
"16500","MNG",2019,1
"16501","TWN",2019,1
"16502","PRK",2019,1
"16503","KOR",2019,1
"16504","JPN",2019,1
"16505","IND",2019,1
"16506","BTN",2019,1
"16507","PAK",2019,1
"16508","BGD",2019,1
"16509","MMR",2019,1
"16510","LKA",2019,1
"16511","MDV",2019,1
"16512","NPL",2019,1
"16513","THA",2019,1
"16514","KHM",2019,1
"16515","LAO",2019,1
"16516","VNM",2019,1
"16517","MYS",2019,1
"16518","SGP",2019,1
"16519","BRN",2019,1
"16520","PHL",2019,1
"16521","IDN",2019,1
"16522","TLS",2019,1
"16523","AUS",2019,1
"16524","PNG",2019,1
"16525","NZL",2019,1
"16526","VUT",2019,1
"16527","SLB",2019,1
"16528","KIR",2019,1
"16529","TUV",2019,1
"16530","FJI",2019,1
"16531","TON",2019,1
"16532","NRU",2019,1
"16533","MHL",2019,1
"16534","PLW",2019,1
"16535","FSM",2019,1
"16536","WSM",2019,1
"16537","BHS",1946,0
"16538","JAM",1946,0
"16539","TTO",1946,0
"16540","BRB",1946,0
"16541","DMA",1946,0
"16542","GRD",1946,0
"16543","LCA",1946,0
"16544","VCT",1946,0
"16545","ATG",1946,0
"16546","KNA",1946,0
"16547","BLZ",1946,0
"16548","GUY",1946,0
"16549","SUR",1946,0
"16550","MCO",1946,0
"16551","LIE",1946,0
"16552","AND",1946,0
"16553",NA,1946,0
"16554","DEU",1946,0
"16555","BRD",1946,0
"16556","DDR",1946,0
"16557","AUT",1946,0
"16558","SVK",1946,0
"16559","VAT",1946,0
"16560","SMR",1946,0
"16561","MLT",1946,0
"16562","MNE",1946,0
"16563","MKD",1946,0
"16564","HRV",1946,0
"16565","BIH",1946,0
"16566","KSV",1946,0
"16567","SVN",1946,0
"16568","CYP",1946,0
"16569","MDA",1946,0
"16570","RUS",1946,0
"16571","EST",1946,0
"16572","LVA",1946,0
"16573","LTU",1946,0
"16574","UKR",1946,0
"16575","BLR",1946,0
"16576","ARM",1946,0
"16577","GEO",1946,0
"16578","AZE",1946,0
"16579","CPV",1946,0
"16580","STP",1946,0
"16581","GNB",1946,0
"16582","GNQ",1946,0
"16583","GMB",1946,0
"16584","MLI",1946,0
"16585","SEN",1946,0
"16586","BEN",1946,0
"16587","MRT",1946,0
"16588","NER",1946,0
"16589","CIV",1946,0
"16590","GIN",1946,0
"16591","BFA",1946,0
"16592","SLE",1946,0
"16593","GHA",1946,0
"16594","TGO",1946,0
"16595","CMR",1946,0
"16596","NGA",1946,0
"16597","GAB",1946,0
"16598","CAF",1946,0
"16599","TCD",1946,0
"16600","COG",1946,0
"16601","COD",1946,0
"16602","UGA",1946,0
"16603","KEN",1946,0
"16604","TZA",1946,0
"16605","ZAN",1946,0
"16606","BDI",1946,0
"16607","RWA",1946,0
"16608","SOM",1946,0
"16609","DJI",1946,0
"16610","ERI",1946,0
"16611","AGO",1946,0
"16612","MOZ",1946,0
"16613","ZMB",1946,0
"16614","ZWE",1946,0
"16615","MWI",1946,0
"16616","NAM",1946,0
"16617","LSO",1946,0
"16618","BWA",1946,0
"16619","SWZ",1946,0
"16620","MDG",1946,0
"16621","COM",1946,0
"16622","MUS",1946,0
"16623","SYC",1946,0
"16624","MAR",1946,0
"16625","DZA",1946,0
"16626","TUN",1946,0
"16627","LBY",1946,0
"16628","SDN",1946,0
"16629","SSD",1946,0
"16630","ISR",1946,0
"16631","YEM",1946,0
"16632","YPR",1946,0
"16633","KWT",1946,0
"16634","BHR",1946,0
"16635","QAT",1946,0
"16636","ARE",1946,0
"16637","OMN",1946,0
"16638","TKM",1946,0
"16639","TJK",1946,0
"16640","KGZ",1946,0
"16641","UZB",1946,0
"16642","KAZ",1946,0
"16643","TWN",1946,0
"16644","PRK",1946,0
"16645","KOR",1946,0
"16646","JPN",1946,0
"16647","IND",1946,0
"16648","BTN",1946,0
"16649","PAK",1946,0
"16650","BGD",1946,0
"16651","MMR",1946,0
"16652","LKA",1946,0
"16653","MDV",1946,0
"16654","KHM",1946,0
"16655","LAO",1946,0
"16656","VNM",1946,0
"16657","RVN",1946,0
"16658","MYS",1946,0
"16659","SGP",1946,0
"16660","BRN",1946,0
"16661","IDN",1946,0
"16662","TLS",1946,0
"16663","PNG",1946,0
"16664","VUT",1946,0
"16665","SLB",1946,0
"16666","KIR",1946,0
"16667","TUV",1946,0
"16668","FJI",1946,0
"16669","TON",1946,0
"16670","NRU",1946,0
"16671","MHL",1946,0
"16672","PLW",1946,0
"16673","FSM",1946,0
"16674","WSM",1946,0
"16675","BHS",1947,0
"16676","JAM",1947,0
"16677","TTO",1947,0
"16678","BRB",1947,0
"16679","DMA",1947,0
"16680","GRD",1947,0
"16681","LCA",1947,0
"16682","VCT",1947,0
"16683","ATG",1947,0
"16684","KNA",1947,0
"16685","BLZ",1947,0
"16686","GUY",1947,0
"16687","SUR",1947,0
"16688","MCO",1947,0
"16689","LIE",1947,0
"16690","AND",1947,0
"16691",NA,1947,0
"16692","DEU",1947,0
"16693","BRD",1947,0
"16694","DDR",1947,0
"16695","AUT",1947,0
"16696","SVK",1947,0
"16697","VAT",1947,0
"16698","SMR",1947,0
"16699","MLT",1947,0
"16700","MNE",1947,0
"16701","MKD",1947,0
"16702","HRV",1947,0
"16703","BIH",1947,0
"16704","KSV",1947,0
"16705","SVN",1947,0
"16706","CYP",1947,0
"16707","MDA",1947,0
"16708","RUS",1947,0
"16709","EST",1947,0
"16710","LVA",1947,0
"16711","LTU",1947,0
"16712","UKR",1947,0
"16713","BLR",1947,0
"16714","ARM",1947,0
"16715","GEO",1947,0
"16716","AZE",1947,0
"16717","CPV",1947,0
"16718","STP",1947,0
"16719","GNB",1947,0
"16720","GNQ",1947,0
"16721","GMB",1947,0
"16722","MLI",1947,0
"16723","SEN",1947,0
"16724","BEN",1947,0
"16725","MRT",1947,0
"16726","NER",1947,0
"16727","CIV",1947,0
"16728","GIN",1947,0
"16729","BFA",1947,0
"16730","SLE",1947,0
"16731","GHA",1947,0
"16732","TGO",1947,0
"16733","CMR",1947,0
"16734","NGA",1947,0
"16735","GAB",1947,0
"16736","CAF",1947,0
"16737","TCD",1947,0
"16738","COG",1947,0
"16739","COD",1947,0
"16740","UGA",1947,0
"16741","KEN",1947,0
"16742","TZA",1947,0
"16743","ZAN",1947,0
"16744","BDI",1947,0
"16745","RWA",1947,0
"16746","SOM",1947,0
"16747","DJI",1947,0
"16748","ERI",1947,0
"16749","AGO",1947,0
"16750","MOZ",1947,0
"16751","ZMB",1947,0
"16752","ZWE",1947,0
"16753","MWI",1947,0
"16754","NAM",1947,0
"16755","LSO",1947,0
"16756","BWA",1947,0
"16757","SWZ",1947,0
"16758","MDG",1947,0
"16759","COM",1947,0
"16760","MUS",1947,0
"16761","SYC",1947,0
"16762","MAR",1947,0
"16763","DZA",1947,0
"16764","TUN",1947,0
"16765","LBY",1947,0
"16766","SDN",1947,0
"16767","SSD",1947,0
"16768","ISR",1947,0
"16769","YEM",1947,0
"16770","YPR",1947,0
"16771","KWT",1947,0
"16772","BHR",1947,0
"16773","QAT",1947,0
"16774","ARE",1947,0
"16775","OMN",1947,0
"16776","TKM",1947,0
"16777","TJK",1947,0
"16778","KGZ",1947,0
"16779","UZB",1947,0
"16780","KAZ",1947,0
"16781","TWN",1947,0
"16782","PRK",1947,0
"16783","KOR",1947,0
"16784","JPN",1947,0
"16785","BTN",1947,0
"16786","BGD",1947,0
"16787","MMR",1947,0
"16788","LKA",1947,0
"16789","MDV",1947,0
"16790","KHM",1947,0
"16791","LAO",1947,0
"16792","VNM",1947,0
"16793","RVN",1947,0
"16794","MYS",1947,0
"16795","SGP",1947,0
"16796","BRN",1947,0
"16797","IDN",1947,0
"16798","TLS",1947,0
"16799","PNG",1947,0
"16800","VUT",1947,0
"16801","SLB",1947,0
"16802","KIR",1947,0
"16803","TUV",1947,0
"16804","FJI",1947,0
"16805","TON",1947,0
"16806","NRU",1947,0
"16807","MHL",1947,0
"16808","PLW",1947,0
"16809","FSM",1947,0
"16810","WSM",1947,0
"16811","BHS",1948,0
"16812","JAM",1948,0
"16813","TTO",1948,0
"16814","BRB",1948,0
"16815","DMA",1948,0
"16816","GRD",1948,0
"16817","LCA",1948,0
"16818","VCT",1948,0
"16819","ATG",1948,0
"16820","KNA",1948,0
"16821","BLZ",1948,0
"16822","GUY",1948,0
"16823","SUR",1948,0
"16824","MCO",1948,0
"16825","LIE",1948,0
"16826","AND",1948,0
"16827",NA,1948,0
"16828","DEU",1948,0
"16829","BRD",1948,0
"16830","DDR",1948,0
"16831","AUT",1948,0
"16832","SVK",1948,0
"16833","VAT",1948,0
"16834","SMR",1948,0
"16835","MLT",1948,0
"16836","MNE",1948,0
"16837","MKD",1948,0
"16838","HRV",1948,0
"16839","BIH",1948,0
"16840","KSV",1948,0
"16841","SVN",1948,0
"16842","CYP",1948,0
"16843","MDA",1948,0
"16844","RUS",1948,0
"16845","EST",1948,0
"16846","LVA",1948,0
"16847","LTU",1948,0
"16848","UKR",1948,0
"16849","BLR",1948,0
"16850","ARM",1948,0
"16851","GEO",1948,0
"16852","AZE",1948,0
"16853","CPV",1948,0
"16854","STP",1948,0
"16855","GNB",1948,0
"16856","GNQ",1948,0
"16857","GMB",1948,0
"16858","MLI",1948,0
"16859","SEN",1948,0
"16860","BEN",1948,0
"16861","MRT",1948,0
"16862","NER",1948,0
"16863","CIV",1948,0
"16864","GIN",1948,0
"16865","BFA",1948,0
"16866","SLE",1948,0
"16867","GHA",1948,0
"16868","TGO",1948,0
"16869","CMR",1948,0
"16870","NGA",1948,0
"16871","GAB",1948,0
"16872","CAF",1948,0
"16873","TCD",1948,0
"16874","COG",1948,0
"16875","COD",1948,0
"16876","UGA",1948,0
"16877","KEN",1948,0
"16878","TZA",1948,0
"16879","ZAN",1948,0
"16880","BDI",1948,0
"16881","RWA",1948,0
"16882","SOM",1948,0
"16883","DJI",1948,0
"16884","ERI",1948,0
"16885","AGO",1948,0
"16886","MOZ",1948,0
"16887","ZMB",1948,0
"16888","ZWE",1948,0
"16889","MWI",1948,0
"16890","NAM",1948,0
"16891","LSO",1948,0
"16892","BWA",1948,0
"16893","SWZ",1948,0
"16894","MDG",1948,0
"16895","COM",1948,0
"16896","MUS",1948,0
"16897","SYC",1948,0
"16898","MAR",1948,0
"16899","DZA",1948,0
"16900","TUN",1948,0
"16901","LBY",1948,0
"16902","SDN",1948,0
"16903","SSD",1948,0
"16904","YEM",1948,0
"16905","YPR",1948,0
"16906","KWT",1948,0
"16907","BHR",1948,0
"16908","QAT",1948,0
"16909","ARE",1948,0
"16910","OMN",1948,0
"16911","TKM",1948,0
"16912","TJK",1948,0
"16913","KGZ",1948,0
"16914","UZB",1948,0
"16915","KAZ",1948,0
"16916","TWN",1948,0
"16917","KOR",1948,0
"16918","JPN",1948,0
"16919","BTN",1948,0
"16920","BGD",1948,0
"16921","MDV",1948,0
"16922","KHM",1948,0
"16923","LAO",1948,0
"16924","VNM",1948,0
"16925","RVN",1948,0
"16926","MYS",1948,0
"16927","SGP",1948,0
"16928","BRN",1948,0
"16929","IDN",1948,0
"16930","TLS",1948,0
"16931","PNG",1948,0
"16932","VUT",1948,0
"16933","SLB",1948,0
"16934","KIR",1948,0
"16935","TUV",1948,0
"16936","FJI",1948,0
"16937","TON",1948,0
"16938","NRU",1948,0
"16939","MHL",1948,0
"16940","PLW",1948,0
"16941","FSM",1948,0
"16942","WSM",1948,0
"16943","BHS",1949,0
"16944","JAM",1949,0
"16945","TTO",1949,0
"16946","BRB",1949,0
"16947","DMA",1949,0
"16948","GRD",1949,0
"16949","LCA",1949,0
"16950","VCT",1949,0
"16951","ATG",1949,0
"16952","KNA",1949,0
"16953","BLZ",1949,0
"16954","GUY",1949,0
"16955","SUR",1949,0
"16956","MCO",1949,0
"16957","LIE",1949,0
"16958","AND",1949,0
"16959",NA,1949,0
"16960","DEU",1949,0
"16961","BRD",1949,0
"16962","DDR",1949,0
"16963","AUT",1949,0
"16964","SVK",1949,0
"16965","VAT",1949,0
"16966","SMR",1949,0
"16967","MLT",1949,0
"16968","MNE",1949,0
"16969","MKD",1949,0
"16970","HRV",1949,0
"16971","BIH",1949,0
"16972","KSV",1949,0
"16973","SVN",1949,0
"16974","CYP",1949,0
"16975","MDA",1949,0
"16976","RUS",1949,0
"16977","EST",1949,0
"16978","LVA",1949,0
"16979","LTU",1949,0
"16980","UKR",1949,0
"16981","BLR",1949,0
"16982","ARM",1949,0
"16983","GEO",1949,0
"16984","AZE",1949,0
"16985","CPV",1949,0
"16986","STP",1949,0
"16987","GNB",1949,0
"16988","GNQ",1949,0
"16989","GMB",1949,0
"16990","MLI",1949,0
"16991","SEN",1949,0
"16992","BEN",1949,0
"16993","MRT",1949,0
"16994","NER",1949,0
"16995","CIV",1949,0
"16996","GIN",1949,0
"16997","BFA",1949,0
"16998","SLE",1949,0
"16999","GHA",1949,0
"17000","TGO",1949,0
"17001","CMR",1949,0
"17002","NGA",1949,0
"17003","GAB",1949,0
"17004","CAF",1949,0
"17005","TCD",1949,0
"17006","COG",1949,0
"17007","COD",1949,0
"17008","UGA",1949,0
"17009","KEN",1949,0
"17010","TZA",1949,0
"17011","ZAN",1949,0
"17012","BDI",1949,0
"17013","RWA",1949,0
"17014","SOM",1949,0
"17015","DJI",1949,0
"17016","ERI",1949,0
"17017","AGO",1949,0
"17018","MOZ",1949,0
"17019","ZMB",1949,0
"17020","ZWE",1949,0
"17021","MWI",1949,0
"17022","NAM",1949,0
"17023","LSO",1949,0
"17024","BWA",1949,0
"17025","SWZ",1949,0
"17026","MDG",1949,0
"17027","COM",1949,0
"17028","MUS",1949,0
"17029","SYC",1949,0
"17030","MAR",1949,0
"17031","DZA",1949,0
"17032","TUN",1949,0
"17033","LBY",1949,0
"17034","SDN",1949,0
"17035","SSD",1949,0
"17036","YEM",1949,0
"17037","YPR",1949,0
"17038","KWT",1949,0
"17039","BHR",1949,0
"17040","QAT",1949,0
"17041","ARE",1949,0
"17042","OMN",1949,0
"17043","TKM",1949,0
"17044","TJK",1949,0
"17045","KGZ",1949,0
"17046","UZB",1949,0
"17047","KAZ",1949,0
"17048","JPN",1949,0
"17049","BTN",1949,0
"17050","BGD",1949,0
"17051","MDV",1949,0
"17052","KHM",1949,0
"17053","LAO",1949,0
"17054","VNM",1949,0
"17055","RVN",1949,0
"17056","MYS",1949,0
"17057","SGP",1949,0
"17058","BRN",1949,0
"17059","TLS",1949,0
"17060","PNG",1949,0
"17061","VUT",1949,0
"17062","SLB",1949,0
"17063","KIR",1949,0
"17064","TUV",1949,0
"17065","FJI",1949,0
"17066","TON",1949,0
"17067","NRU",1949,0
"17068","MHL",1949,0
"17069","PLW",1949,0
"17070","FSM",1949,0
"17071","WSM",1949,0
"17072","BHS",1950,0
"17073","JAM",1950,0
"17074","TTO",1950,0
"17075","BRB",1950,0
"17076","DMA",1950,0
"17077","GRD",1950,0
"17078","LCA",1950,0
"17079","VCT",1950,0
"17080","ATG",1950,0
"17081","KNA",1950,0
"17082","BLZ",1950,0
"17083","GUY",1950,0
"17084","SUR",1950,0
"17085","MCO",1950,0
"17086","LIE",1950,0
"17087","AND",1950,0
"17088",NA,1950,0
"17089","DEU",1950,0
"17090","BRD",1950,0
"17091","DDR",1950,0
"17092","AUT",1950,0
"17093","SVK",1950,0
"17094","VAT",1950,0
"17095","SMR",1950,0
"17096","MLT",1950,0
"17097","MNE",1950,0
"17098","MKD",1950,0
"17099","HRV",1950,0
"17100","BIH",1950,0
"17101","KSV",1950,0
"17102","SVN",1950,0
"17103","CYP",1950,0
"17104","MDA",1950,0
"17105","RUS",1950,0
"17106","EST",1950,0
"17107","LVA",1950,0
"17108","LTU",1950,0
"17109","UKR",1950,0
"17110","BLR",1950,0
"17111","ARM",1950,0
"17112","GEO",1950,0
"17113","AZE",1950,0
"17114","CPV",1950,0
"17115","STP",1950,0
"17116","GNB",1950,0
"17117","GNQ",1950,0
"17118","GMB",1950,0
"17119","MLI",1950,0
"17120","SEN",1950,0
"17121","BEN",1950,0
"17122","MRT",1950,0
"17123","NER",1950,0
"17124","CIV",1950,0
"17125","GIN",1950,0
"17126","BFA",1950,0
"17127","SLE",1950,0
"17128","GHA",1950,0
"17129","TGO",1950,0
"17130","CMR",1950,0
"17131","NGA",1950,0
"17132","GAB",1950,0
"17133","CAF",1950,0
"17134","TCD",1950,0
"17135","COG",1950,0
"17136","COD",1950,0
"17137","UGA",1950,0
"17138","KEN",1950,0
"17139","TZA",1950,0
"17140","ZAN",1950,0
"17141","BDI",1950,0
"17142","RWA",1950,0
"17143","SOM",1950,0
"17144","DJI",1950,0
"17145","ERI",1950,0
"17146","AGO",1950,0
"17147","MOZ",1950,0
"17148","ZMB",1950,0
"17149","ZWE",1950,0
"17150","MWI",1950,0
"17151","NAM",1950,0
"17152","LSO",1950,0
"17153","BWA",1950,0
"17154","SWZ",1950,0
"17155","MDG",1950,0
"17156","COM",1950,0
"17157","MUS",1950,0
"17158","SYC",1950,0
"17159","MAR",1950,0
"17160","DZA",1950,0
"17161","TUN",1950,0
"17162","LBY",1950,0
"17163","SDN",1950,0
"17164","SSD",1950,0
"17165","YEM",1950,0
"17166","YPR",1950,0
"17167","KWT",1950,0
"17168","BHR",1950,0
"17169","QAT",1950,0
"17170","ARE",1950,0
"17171","OMN",1950,0
"17172","TKM",1950,0
"17173","TJK",1950,0
"17174","KGZ",1950,0
"17175","UZB",1950,0
"17176","KAZ",1950,0
"17177","JPN",1950,0
"17178","BTN",1950,0
"17179","BGD",1950,0
"17180","MDV",1950,0
"17181","KHM",1950,0
"17182","LAO",1950,0
"17183","VNM",1950,0
"17184","RVN",1950,0
"17185","MYS",1950,0
"17186","SGP",1950,0
"17187","BRN",1950,0
"17188","TLS",1950,0
"17189","PNG",1950,0
"17190","VUT",1950,0
"17191","SLB",1950,0
"17192","KIR",1950,0
"17193","TUV",1950,0
"17194","FJI",1950,0
"17195","TON",1950,0
"17196","NRU",1950,0
"17197","MHL",1950,0
"17198","PLW",1950,0
"17199","FSM",1950,0
"17200","WSM",1950,0
"17201","BHS",1951,0
"17202","JAM",1951,0
"17203","TTO",1951,0
"17204","BRB",1951,0
"17205","DMA",1951,0
"17206","GRD",1951,0
"17207","LCA",1951,0
"17208","VCT",1951,0
"17209","ATG",1951,0
"17210","KNA",1951,0
"17211","BLZ",1951,0
"17212","GUY",1951,0
"17213","SUR",1951,0
"17214","MCO",1951,0
"17215","LIE",1951,0
"17216","AND",1951,0
"17217",NA,1951,0
"17218","DEU",1951,0
"17219","BRD",1951,0
"17220","DDR",1951,0
"17221","AUT",1951,0
"17222","SVK",1951,0
"17223","VAT",1951,0
"17224","SMR",1951,0
"17225","MLT",1951,0
"17226","MNE",1951,0
"17227","MKD",1951,0
"17228","HRV",1951,0
"17229","BIH",1951,0
"17230","KSV",1951,0
"17231","SVN",1951,0
"17232","CYP",1951,0
"17233","MDA",1951,0
"17234","RUS",1951,0
"17235","EST",1951,0
"17236","LVA",1951,0
"17237","LTU",1951,0
"17238","UKR",1951,0
"17239","BLR",1951,0
"17240","ARM",1951,0
"17241","GEO",1951,0
"17242","AZE",1951,0
"17243","CPV",1951,0
"17244","STP",1951,0
"17245","GNB",1951,0
"17246","GNQ",1951,0
"17247","GMB",1951,0
"17248","MLI",1951,0
"17249","SEN",1951,0
"17250","BEN",1951,0
"17251","MRT",1951,0
"17252","NER",1951,0
"17253","CIV",1951,0
"17254","GIN",1951,0
"17255","BFA",1951,0
"17256","SLE",1951,0
"17257","GHA",1951,0
"17258","TGO",1951,0
"17259","CMR",1951,0
"17260","NGA",1951,0
"17261","GAB",1951,0
"17262","CAF",1951,0
"17263","TCD",1951,0
"17264","COG",1951,0
"17265","COD",1951,0
"17266","UGA",1951,0
"17267","KEN",1951,0
"17268","TZA",1951,0
"17269","ZAN",1951,0
"17270","BDI",1951,0
"17271","RWA",1951,0
"17272","SOM",1951,0
"17273","DJI",1951,0
"17274","ERI",1951,0
"17275","AGO",1951,0
"17276","MOZ",1951,0
"17277","ZMB",1951,0
"17278","ZWE",1951,0
"17279","MWI",1951,0
